Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 2033   16.73   -0.36    2.66   69.80   -5.20
 2034   -2.70   -0.52  -31.57   59.02  -37.75
 2035   16.94   -0.21   71.43    3.92   -7.38
 2036   -6.50   -0.45  -13.25  -19.80    7.48
 2037  -41.44    0.35  -54.17  -93.46  -18.49
 2038    7.17   -0.46   79.08  -18.56  -31.36
 2039   10.39   -0.22   -1.78   41.39    2.17
 2040  -14.38   -0.50  -24.95  -35.79    3.70
 2041  -17.29   -0.00  -34.05  -87.68   52.58
 2042  -15.23    1.25   15.24  -99.55   22.15
 2043   -9.46   -0.10  -11.02    7.63  -34.34
 2044  -26.40   -0.34  -48.84  -47.36   -9.05
 2045   -9.15    0.80  -59.81  -34.33   56.73
 2046    1.51    1.09   75.53  -95.86   25.27
 2047  -21.37    0.12  -56.07  -44.85   15.33
 2048  -43.92   -0.56  -59.90  -85.76  -29.45
 2049  -11.00   -0.24   -6.70  -21.33  -15.73
 2050   -7.75   -0.17    0.04   -8.97  -21.89
 2051    2.05   -0.26   54.56  -20.83  -25.29
 2052  -11.16    0.93  -19.04  -10.28  -16.24
 2053   -6.14   -0.20    5.10  -15.12  -14.34
 2054  -17.95   -0.27  -31.08  -81.01   40.56
 2055   -3.65   -0.43    1.56   -0.26  -15.49
 2056   -9.91   -0.44  -31.86  -12.21    4.87
 2057  -20.84   -0.55  -40.48  -32.29  -10.06
 2058  -16.20    0.65  -38.78   17.44  -44.10
 2059   20.02    0.39   26.86   19.73   33.09
 2060   -6.97   -0.19    7.15  -16.93  -17.90
 2061  -13.63    0.43    6.12  -55.16   -5.90
 2062   -3.17   -0.24  -51.30  -26.96   65.83
 2063  -38.82   -0.57  -45.42 -106.72   -2.56
 2064  -30.34    1.22  -26.06  -96.25   -0.29
 2065    6.82    6.36  -18.31   11.27   27.97
 2066  -20.75   -0.40  -15.96  -44.89  -21.76
 2067    4.11   -0.53   32.36  -27.86   12.47
 2068   -5.60   -0.33  -19.46  -45.83   43.24
 2069  -17.75   -0.49  -26.37  -78.17   34.04
 2070  -21.23   -0.52  -65.37  -53.24   34.20
 2071  -29.24   -0.24  -24.87  -97.65    5.79
 2072  -30.70   -0.51  -46.55  -71.45   -4.30
 2073  -14.53    0.15  -46.93  -94.26   82.92
 2074    3.21    0.60   42.45  -29.50   -0.72
 2075  -39.70   -0.43  -39.29 -119.99    0.91
 2076    5.16   -0.42    3.13  -47.35   65.28
 2077   -3.33   -0.45   55.60  -65.63   -2.83
 2078    7.00    0.40  -16.11   23.38   20.33
 2079  -25.55   -0.50  -42.05  -40.85  -18.80
 2080  -21.42    0.41  -23.32  -95.54   32.77
 2081  -18.11   -0.56  -29.63  -61.68   19.40
 2082   11.54   -0.39   22.18   -2.33   26.71
 2083   22.16   -0.52   43.17    6.27   39.73
 2084  -19.61   -0.53   22.96  -77.48  -23.39
 2085  -18.35   -0.56   16.41 -114.73   25.47
 2086  -35.73   -0.55  -66.65  -90.51   14.77
 2087  -27.45   -0.55  -32.93  -74.55   -1.76
 2088  -24.61   -0.48  -24.06  -67.68   -6.24
 2089  -45.50   -0.46  -46.57  -98.52  -36.45
 2090    1.53   -0.23  125.32  -95.99  -23.00
 2091  -33.41   -0.30  -12.97 -113.38   -7.00
 2092  -20.74   -0.40   24.23 -133.37   26.57
 2093  -22.18   -0.43  -42.33  -81.73   35.77
 2094  -35.25    0.06  -49.06 -138.07   46.06
 2095  -29.63   -0.57  -47.10  -67.72   -3.13
 2096  -29.43   -0.52  -53.08  -72.30    8.16
 2097  -35.20   -0.54  -45.13 -116.94   21.82
 2098  -15.65   -0.47    6.49  -45.44  -23.20
 2099  -39.05   -0.26  -10.58 -140.65   -4.70
 2100  -12.47   -0.54  -13.17  -62.93   26.75
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   19.05    0.88   67.62   12.18   -4.46
 2002    8.15   -0.42   69.53  -17.98  -18.52
 2003   34.30    0.56   20.42  112.04    4.19
 2004  -35.60    0.14  -37.61  -91.15  -13.79
 2005  -18.09   -0.56  -18.37  -47.00   -6.44
 2006  -12.83   -0.38   -0.39  -56.35    5.79
 2007   -1.76   -0.49   -0.31  -26.24   20.00
 2008   26.03   -0.35  -44.04  101.28   47.24
 2009    5.10    1.08  -13.33   36.04   -3.37
 2010   23.39    2.51   50.27    7.23   33.56
 2011  -19.67   -0.47  -29.49  -49.47    0.76
 2012  -14.30   -0.21  -57.54   22.89  -22.34
 2013   13.36   -0.50  -15.70   70.96   -1.33
 2014   10.76   -0.11   28.56   14.19    0.37
 2015   13.13   -0.55   58.15  -35.24   30.17
 2016   -2.94   -0.34  -38.71   10.62   16.67
 2017  -20.97   -0.29  -28.98  -33.45  -21.16
 2018    0.78   -0.48   26.59    0.12  -23.12
 2019  -10.79   -0.20   -3.94  -13.75  -25.27
 2020    0.99   -0.46    3.34  -20.77   21.84
 2021   -6.91   -0.17  -19.49   -5.73   -2.25
 2022   -8.57   -0.42   15.61  -58.01    8.53
 2023   10.77   -0.44  -65.96   75.79   33.67
 2024  -12.17   -0.27  -64.32   21.26   -5.34
 2025  -22.38    0.55  -45.65  -29.28  -15.14
 2026   42.67   -0.51   42.35   62.26   66.60
 2027    4.41   -0.04  -20.84   35.98    2.53
 2028  -14.95   -0.34   -8.96  -40.54   -9.96
 2029   11.30   -0.09   17.89  -10.75   38.13
 2030    0.23   -0.17   -9.22   31.49  -21.19
 2031   -1.88   -0.40  -38.35   24.68    6.56
 2032  -20.18    0.63  -31.48  -51.23    1.36
 2033  -19.82   -0.48  -31.44  -12.80  -34.54
 2034   10.15    0.36   64.49  -30.97    6.71
 2035   -7.61   -0.42   38.90  -47.19  -21.75
 2036  -12.86   -0.51  -34.12  -12.20   -4.63
 2037   18.59   -0.55   32.89   46.18   -4.15
 2038   10.18    0.45   48.06  -18.52   10.72
 2039  -19.93   -0.33  -20.51  -37.90  -20.98
 2040   21.10    5.08   10.53   30.35   38.44
 2041   12.23   -0.29   23.00  -46.04   72.23
 2042  -12.21   -0.49    9.93  -49.78   -8.51
 2043    8.60   -0.52  -30.62   22.13   43.38
 2044    3.69   -0.44  -33.25    0.57   47.91
 2045   -9.78   -0.29   -0.82  -35.56   -2.44
 2046   -7.89   -0.39  -45.51   -1.32   15.65
 2047   10.58    0.13   28.49    7.37    6.31
 2048  -16.50   -0.09  -41.27  -85.34   60.71
 2049   -7.86   -0.03  -47.77    1.67   14.68
 2050   -2.93   -0.29   27.58  -53.35   14.34
 2051    1.02   -0.04  -31.55   11.21   24.45
 2052  -14.91    0.02  -15.64  -19.42  -24.60
 2053   -3.50    0.29  -14.85   38.68  -38.12
 2054   14.85   -0.21   34.28   15.79    9.55
 2055   -1.10   -0.39   17.60    3.48  -25.11
 2056  -14.68   -0.46    2.75  -73.01   12.00
 2057  -21.65   -0.43  -32.39  -36.84  -16.94
 2058    3.59   -0.35  -12.93    7.54   20.12
 2059   -5.01   -0.48  -46.27   -8.05   34.74
 2060  -25.85   -0.49  -45.69 -104.34   47.11
 2061   14.05   -0.30  -20.07   66.31   10.26
 2062    1.67   -0.06   49.77  -68.30   25.25
 2063   -0.48   -0.48  -33.76   23.97    8.34
 2064   31.45   -0.54    3.39   41.60   81.37
 2065   -2.72    0.38  -47.23   -5.10   41.10
 2066  -19.16   -0.34  -11.91  -87.42   23.02
 2067  -18.03   -0.00  -15.43  -55.83   -0.85
 2068   -9.94   -0.46   45.27  -75.45   -9.12
 2069  -10.43   -0.51    7.13  -26.90  -21.43
 2070   -3.40   -0.28    9.94  -35.73   12.47
 2071   18.43   -0.38   39.06   21.17   13.87
 2072  -20.64   -0.55   -4.18  -58.98  -18.87
 2073  -16.66   -0.42  -13.49  -81.96   29.22
 2074   -5.60   -0.11  -18.17    4.59   -8.70
 2075  -11.54    1.31  -28.54   -9.39   -9.54
 2076  -12.29   -0.48   -3.43  -97.84   52.59
 2077  -28.00   -0.45   -0.05 -131.96   20.45
 2078   -2.66    0.01  -20.15  -13.20   22.71
 2079  -10.28   -0.32   -9.29  -63.93   32.41
 2080   10.28   -0.09   14.80   -0.28   26.68
 2081   -5.86   -0.20   22.35  -65.89   20.29
 2082   24.39   -0.51   -0.66   85.08   13.64
 2083  -35.81   -0.53  -41.70  -99.31   -1.70
 2084  -23.86    0.04  -24.80 -114.99   44.30
 2085  -20.10   -0.56  -29.34  -55.27    4.75
 2086  -19.99    0.04  -49.70  -45.76   15.48
 2087   -1.37   -0.05   71.96  -59.52  -17.89
 2088    2.27   -0.53  -23.65  -78.74  112.00
 2089   33.28    0.06  103.53   10.53   19.02
 2090   -3.52   -0.20  -18.04  -48.64   52.79
 2091   -6.05   -0.35   12.12  -31.14   -4.83
 2092   -9.57   -0.31  -32.53  -77.45   72.02
 2093  -21.23    0.10   27.00 -113.19    1.18
 2094  -18.30    0.56   39.00 -118.72    5.98
 2095  -26.05   -0.46  -44.58  -71.05   11.91
 2096   -8.94   -0.44  -22.49    2.78  -15.59
 2097   -5.39   -0.48  -25.98   12.52   -7.61
 2098   -1.80    0.03   16.30  -16.10   -7.43
 2099  -10.47   -0.57  -34.34  -44.10   37.12
 2100  -13.50    0.21  -18.45  -13.87  -21.90
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   13.09    3.33    8.54   22.55   17.94
 2002   15.79   -0.04  -19.96   64.82   18.35
 2003   -0.75   -0.04   26.79  -14.25  -15.48
 2004   17.09    0.39   39.44   64.16  -35.64
 2005   16.23    0.07   26.71  -18.51   56.66
 2006  -12.17   -0.18  -66.28    0.26   17.54
 2007   -5.08    0.09  -16.59  -18.79   14.96
 2008   18.71   -0.06   51.63   39.59  -16.33
 2009  -17.46    0.08  -41.98  -20.99   -6.95
 2010    4.42    4.36   25.18   -7.53   -4.32
 2011   16.01   -0.20  -25.82   26.15   63.92
 2012  -10.08    0.07  -32.59   -6.97   -0.82
 2013   33.91    1.76   30.56  -18.37  121.68
 2014   10.95   -0.56   36.79  -24.59   32.18
 2015    6.27   -0.48  -34.91   56.75    3.72
 2016   15.00   -0.47   78.76   -4.08  -14.21
 2017   26.20   -0.46   26.70   40.64   37.90
 2018   -5.00    0.49   -0.79   -3.20  -16.49
 2019  -20.93   -0.43   -6.96  -70.02   -6.31
 2020    3.44   -0.53    8.64   15.01   -9.35
 2021    8.31   -0.47   13.10   12.22    8.41
 2022   25.11   -0.00   10.76   95.55   -5.88
 2023   22.20    0.97   -8.45   88.39    7.91
 2024   -1.57   -0.44  -34.94   50.10  -20.99
 2025  -15.12   -0.47   20.42  -44.21  -36.23
 2026  -28.99   -0.25  -36.69  -65.86  -13.16
 2027  -27.16   -0.46  -39.21  -47.75  -21.20
 2028   12.76    0.43  -48.32   24.33   74.60
 2029  -25.78   -0.30  -41.29  -81.66   20.13
 2030   33.89   -0.28   61.24   31.42   43.18
 2031   -0.61   -0.33    4.48   28.15  -34.75
 2032   13.36    1.64  102.57  -20.79  -29.97
 2033   20.26   -0.44   50.92   54.99  -24.45
 2034   43.71   -0.53   19.58  108.33   47.48
 2035   13.87   -0.44    7.51   39.50    8.90
 2036   -9.24   -0.39  -19.45   -0.45  -16.69
 2037    1.99   -0.32  -29.85   16.31   21.84
 2038   32.43    0.19   63.54   81.49  -15.52
 2039   -6.64   -0.25   25.93  -16.25  -35.99
 2040    3.51   -0.34   30.74  -67.64   51.27
 2041   20.84   -0.36   16.24   64.42    3.04
 2042   21.66   -0.41  -20.16   69.87   37.33
 2043  -22.26    0.24  -27.00  -59.35   -2.94
 2044   -1.01    1.10  -18.13   15.82   -2.84
 2045   -9.92    0.86  -23.61  -22.78    5.83
 2046  -14.65   -0.30  -13.06   -5.63  -39.63
 2047   20.75   -0.55   68.56   20.51   -5.52
 2048   -2.48    1.85   -5.02  -17.35   10.59
 2049    8.28   -0.47  -41.91   18.34   57.15
 2050   -6.69    0.27  -30.82    7.75   -3.96
 2051  -24.99    0.32  -22.68  -66.72  -10.86
 2052   -3.42    0.27   19.70  -21.66  -11.99
 2053   -0.45   -0.45  -65.01   14.58   49.10
 2054  -29.03   -0.53  -30.77  -42.14  -42.67
 2055   12.84   -0.32  -14.33   43.61   22.42
 2056   -6.90    0.01  -31.14    5.36   -1.82
 2057  -19.66   -0.48  -67.35  -12.81    2.00
 2058   -8.59    2.59  -60.71   20.19    3.56
 2059   38.18    0.19   58.66   44.04   49.84
 2060    5.48   -0.25   39.56  -12.55   -4.85
 2061   23.20   -0.49   70.58   13.86    8.87
 2062   35.94   -0.11   17.84   85.58   40.44
 2063   -1.40   -0.22  -29.85   13.47   10.98
 2064    4.64   -0.18  -64.42   46.58   36.59
 2065    5.73   -0.52  -28.63   48.74    3.32
 2066   -2.88   -0.57  -15.92   36.47  -31.50
 2067   24.32   -0.17   21.08   34.41   41.98
 2068   25.07   -0.27    4.58   54.62   41.38
 2069    1.31   -0.53    5.39   -5.71    6.08
 2070   31.44    7.05   19.94   40.21   58.56
 2071   -8.09    1.48  -17.11  -22.90    6.17
 2072  -12.39   -0.37  -31.32  -35.41   17.55
 2073  -22.88   -0.17  -24.87  -36.42  -30.08
 2074   19.29   -0.31  -35.14   62.57   50.06
 2075   -6.99   -0.49   28.42  -52.04   -3.84
 2076    3.42    1.53  -32.48   43.30    1.35
 2077   30.04   -0.22  -37.75  133.34   24.77
 2078   11.04    1.45   79.18  -21.96  -14.51
 2079    7.36   -0.24  -38.15   52.80   15.03
 2080    9.35   -0.46  -27.41   81.89  -16.61
 2081   -0.84   -0.39   41.66   -2.17  -42.45
 2082    9.79   -0.38   38.93   10.85  -10.24
 2083   17.60   -0.41   -4.74   76.44   -0.91
 2084  -21.76   -0.44   12.98  -68.14  -31.44
 2085    7.81   -0.57   29.14  -51.77   54.42
 2086   -1.51    0.47    2.88  -20.69   11.32
 2087  -12.25   -0.53  -27.98   -5.28  -15.23
 2088   -1.38   -0.42   -8.02  -30.19   33.11
 2089   -2.55   -0.40   -5.40  -11.17    6.76
 2090    9.73    0.24   -7.28  -19.04   64.99
 2091    6.38   -0.25   34.64  -31.22   22.35
 2092   20.00   -0.55   55.55  -38.87   63.86
 2093   25.68   -0.21   27.97   46.89   28.10
 2094   28.19   -0.24  109.11   22.04  -18.17
 2095   33.52   -0.23  -52.31  141.97   44.65
 2096   14.57   -0.35   47.23   19.55   -8.16
 2097   11.43   -0.45   -1.41   54.32   -6.74
 2098   31.62   -0.10    9.53  102.20   14.85
 2099    1.23   -0.48  -26.95   23.59    8.77
 2100   38.23   -0.40   25.31   65.55   62.46
