Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 2047  -21.37   -1.34  -56.07  -90.15   -9.36
 2048  -43.92   -2.07  -59.90  -85.76  -29.45
 2049  -57.65   -1.60  -35.41 -152.75  -43.77
 2050  -12.61   -1.23  -17.21  -38.99  -21.89
 2051  -21.00   -1.29   -8.73  -83.55  -25.29
 2052  -15.57   -1.25  -19.04  -44.79  -16.33
 2053  -15.82   -2.10  -32.90  -52.60  -24.44
 2054  -17.95   -1.05  -31.08  -81.01  -15.48
 2055  -32.19   -1.60  -19.56 -112.82  -15.49
 2056  -11.22   -1.69  -31.86  -35.75  -16.28
 2057  -20.84   -1.13  -40.48  -39.92  -10.06
 2058  -16.20   -1.47  -38.78  -36.30  -44.10
 2059  -14.63   -1.86  -25.79  -32.65  -17.41
 2060  -17.10   -1.65  -27.21  -64.41  -17.90
 2061  -13.63   -2.10  -42.47  -55.16  -12.55
 2062  -44.87   -1.40  -51.30 -119.10  -26.26
 2063  -38.82   -1.52  -45.42 -106.72  -14.95
 2064  -30.34   -1.90  -26.06  -96.25  -26.42
 2065  -15.22   -2.61  -18.31  -52.34  -13.05
 2066  -21.08   -1.81  -51.07  -69.96  -21.76
 2067  -13.01   -1.59  -31.55  -43.97  -15.51
 2068   -9.24   -2.41  -31.00  -45.83  -13.89
 2069  -17.75   -2.58  -32.81  -78.17   -8.79
 2070  -21.23   -1.30  -65.37  -62.74  -42.03
 2071  -29.24   -2.18  -47.43 -128.52  -18.57
 2072  -30.70   -1.24  -46.55  -71.45  -16.77
 2073  -14.53   -1.44  -46.93  -94.26  -15.90
 2074  -26.34   -2.39  -15.19  -67.20  -22.61
 2075  -39.70   -1.66  -39.29 -119.99  -16.27
 2076  -13.57   -1.46  -40.15  -47.35  -18.69
 2077  -21.67   -1.60  -27.74  -65.63  -17.76
 2078  -18.84   -2.42  -16.11  -54.20  -11.60
 2079  -25.55   -1.02  -42.05  -64.32  -18.97
 2080  -23.07   -1.87  -23.32  -95.54  -14.83
 2081  -27.60   -2.33  -29.63  -88.78  -11.45
 2082  -47.91   -2.11  -31.21 -145.49  -38.36
 2083  -31.50   -1.82  -36.87  -79.57  -40.86
 2084  -29.13   -1.76  -21.70 -104.86  -23.39
 2085  -43.22   -1.40  -40.84 -114.73  -42.57
 2086  -35.73   -2.21  -66.65  -91.07  -33.27
 2087  -27.45   -1.52  -32.93  -74.55  -15.32
 2088  -31.99   -1.65  -30.19  -82.09  -34.83
 2089  -45.50   -2.18  -48.46  -98.52  -41.49
 2090  -21.59   -1.88  -14.62 -100.64  -23.00
 2091  -35.32   -2.15  -34.15 -113.38  -33.71
 2092  -26.77   -2.84  -11.09 -133.37  -16.32
 2093  -22.18   -1.54  -42.33  -81.73  -21.22
 2094  -35.25   -2.04  -49.06 -138.07  -28.78
 2095  -32.36   -0.82  -47.10 -114.79  -18.86
 2096  -29.43   -1.12  -53.08  -72.30  -20.14
 2097  -35.20   -1.29  -45.13 -116.94  -19.45
 2098  -27.97   -2.64  -26.46  -80.61  -23.20
 2099  -39.05   -0.97  -19.75 -140.65  -18.86
 2100  -20.58   -2.24  -22.11 -119.91   -8.36
Projections under SRES A1B scenario
 2000  -10.41   -0.41  -11.70  -27.70   -7.16
 2001  -23.88   -1.42  -36.84  -56.54   -8.62
 2002  -31.53   -1.97  -32.97  -99.77  -18.52
 2003  -12.84   -1.70  -34.67  -39.34  -13.59
 2004  -35.60   -1.62  -37.61  -91.15  -17.37
 2005  -18.09   -1.48  -26.68  -47.35  -14.52
 2006  -30.52   -2.03  -32.60  -98.15  -19.46
 2007  -19.12   -1.92  -36.40  -37.72  -35.45
 2008  -19.46   -1.99  -44.04  -45.57  -40.15
 2009  -20.08   -1.23  -28.51  -26.00  -34.63
 2010  -19.35   -1.58   -8.92  -63.38  -21.18
 2011  -19.67   -0.99  -29.49  -49.47  -16.20
 2012  -14.30   -1.55  -57.54  -38.28  -22.34
 2013  -12.44   -2.27  -34.97  -41.20   -8.71
 2014  -34.90   -1.56  -35.64 -102.96  -20.11
 2015  -15.82   -1.42  -25.62  -48.24  -16.71
 2016   -8.70   -2.27  -38.71  -41.05  -39.30
 2017  -20.97   -0.99  -45.65  -33.45  -21.16
 2018   -9.47   -0.48  -33.06  -24.19  -23.12
 2019  -12.12   -0.43  -11.95  -43.73  -25.27
 2020  -16.92   -1.52  -35.01  -37.74  -13.53
 2021  -37.06   -2.29  -40.87 -113.20  -11.89
 2022  -13.20   -2.40  -25.09 -113.11  -17.84
 2023  -16.60   -2.34  -65.96  -62.25  -10.09
 2024  -24.46   -2.80  -64.32  -57.19  -25.70
 2025  -22.38   -1.52  -45.65  -49.22  -16.92
 2026   -7.88   -1.33  -14.29  -57.14  -13.64
 2027  -15.65   -0.86  -20.84  -43.56  -16.06
 2028  -18.27   -1.60  -23.05  -61.29   -9.96
 2029  -24.27   -1.44  -34.00  -38.89  -24.23
 2030  -16.06   -2.51  -33.85  -47.84  -21.19
 2031   -3.92   -1.36  -38.35  -15.36   -9.77
 2032  -20.18   -2.70  -31.48  -51.23   -6.39
 2033  -19.82   -1.71  -31.44  -35.86  -34.54
 2034  -10.15   -1.61  -34.32  -30.97   -8.30
 2035  -17.55   -1.60  -32.06  -47.19  -21.75
 2036  -12.86   -1.37  -34.12  -29.64   -7.66
 2037  -22.37   -1.13  -33.79  -69.42  -16.44
 2038  -10.55   -1.67  -13.48  -26.00  -19.48
 2039  -19.93   -1.51  -20.51  -49.16  -20.98
 2040  -14.12   -1.68  -27.34  -31.93  -38.76
 2041  -12.63   -1.56  -20.09  -49.90   -9.68
 2042  -15.85   -1.67  -24.04  -49.78  -18.10
 2043  -17.61   -0.52  -37.45  -40.33  -17.52
 2044  -16.70   -0.96  -47.17  -32.33  -42.48
 2045  -12.20   -2.06  -12.99  -35.56  -14.50
 2046  -14.13   -2.28  -45.51  -48.23  -16.48
 2047   -9.55   -2.22  -25.29  -39.95   -4.83
 2048  -16.50   -1.62  -41.27  -85.34   -2.50
 2049  -10.00   -2.19  -47.77  -25.30  -11.92
 2050  -13.88   -1.70  -11.81  -64.45  -20.57
 2051  -30.43   -2.17  -35.35  -49.56  -36.50
 2052  -19.27   -1.97  -15.64  -54.00  -24.60
 2053  -14.20   -1.40  -35.03  -36.59  -38.12
 2054  -13.97   -1.13  -29.93  -39.95  -17.59
 2055  -20.96   -1.76  -18.10  -59.34  -25.11
 2056  -20.73   -1.66  -10.65  -73.01   -8.70
 2057  -34.87   -1.64  -35.45  -74.49  -29.19
 2058  -14.37   -0.92  -12.93  -34.01  -14.06
 2059  -20.47   -1.52  -46.27  -55.46  -16.57
 2060  -25.85   -2.63  -45.69 -104.34  -15.73
 2061  -18.33   -1.57  -20.07  -51.43  -13.49
 2062  -22.24   -1.15  -34.95  -68.30  -13.40
 2063  -12.51   -1.34  -35.19  -50.99   -6.07
 2064  -29.70   -2.06  -30.21  -53.12  -40.43
 2065  -11.81   -1.67  -47.23  -44.29  -32.18
 2066  -19.16   -1.50  -11.91  -87.42  -16.93
 2067  -18.03   -2.18  -30.15  -55.83  -15.74
 2068  -32.05   -2.05  -30.23 -115.95  -43.41
 2069  -16.43   -0.87  -31.62  -40.10  -26.15
 2070  -13.06   -2.47  -16.72  -69.48  -13.31
 2071  -15.99   -1.40  -34.86  -42.92  -38.88
 2072  -20.64   -2.17  -16.63  -69.84  -18.87
 2073  -21.34   -1.82  -13.49  -89.76  -12.31
 2074  -20.51   -1.16  -18.17  -65.99  -14.88
 2075  -16.95   -3.06  -28.58  -46.36  -15.44
 2076  -24.05   -1.53  -27.88  -97.84  -11.35
 2077  -28.00   -1.85  -15.73 -131.96  -11.71
 2078   -9.34   -2.55  -20.76  -33.21  -33.37
 2079  -11.19   -0.91   -9.29  -63.93  -16.25
 2080  -30.89   -2.59  -22.98  -81.74  -18.52
 2081  -23.67   -2.13  -11.84  -65.89  -34.12
 2082  -11.02   -2.43  -29.48  -50.82   -9.56
 2083  -35.81   -1.46  -41.70  -99.31  -30.99
 2084  -23.86   -1.53  -24.80 -114.99  -22.68
 2085  -20.10   -2.37  -29.34  -64.65   -9.73
 2086  -19.99   -2.11  -49.70 -112.29  -15.25
 2087  -23.83   -2.63  -12.70  -85.10  -17.89
 2088  -21.74   -1.73  -27.27  -78.74  -19.11
 2089  -21.98   -1.73  -19.93  -67.37  -12.60
 2090  -18.78   -1.72  -19.13  -68.13  -14.74
 2091  -17.22   -2.83  -34.88  -65.93  -16.59
 2092  -23.79   -1.46  -35.96  -83.79  -18.78
 2093  -21.23   -2.56  -26.33 -113.19  -15.51
 2094  -21.95   -1.89  -36.12 -118.72   -8.00
 2095  -26.05   -1.74  -45.25  -71.05  -39.57
 2096  -25.23   -1.54  -23.47  -70.38  -17.53
 2097  -43.92   -1.55  -31.63 -112.17  -31.56
 2098  -14.72   -0.61  -27.29  -40.70  -10.71
 2099  -23.79   -1.63  -34.34  -66.87  -40.30
 2100  -26.15   -1.51  -18.45  -66.47  -26.80
Projections under SRES B1 scenario
 2000   -5.51   -0.68   -3.41  -17.31   -7.16
 2001   -8.53   -0.96  -32.80  -28.14  -16.07
 2002  -11.32   -0.96  -28.19  -42.78  -16.15
 2003   -7.32   -2.12  -11.37  -54.51  -15.48
 2004   -9.79   -1.17  -13.86  -27.14  -35.64
 2005  -28.73   -1.26  -20.90  -69.08  -37.82
 2006  -19.05   -1.82  -66.28  -57.88  -17.04
 2007  -17.73   -1.66  -23.50  -86.08  -12.24
 2008  -24.78   -0.98  -41.56  -51.25  -16.33
 2009  -17.46   -1.35  -49.09  -20.99   -6.95
 2010  -14.82   -2.29  -23.90  -50.86  -10.10
 2011  -16.22   -1.54  -39.03  -38.03  -15.14
 2012  -14.11   -1.80  -35.29  -23.10  -34.47
 2013   -3.65   -1.14  -29.19  -18.37   -8.92
 2014  -14.84   -1.45  -15.60  -44.76   -9.73
 2015   -5.49   -2.34  -34.91  -32.84   -3.25
 2016  -12.63   -1.47   -8.24  -52.27  -14.21
 2017  -44.41   -1.58  -30.35 -143.03  -21.39
 2018  -10.44   -1.46  -20.13  -31.39  -16.87
 2019  -20.93   -1.02  -28.42  -70.02  -14.85
 2020  -14.44   -1.56  -32.42  -40.33  -11.73
 2021   -5.41   -1.41  -10.65  -12.84  -13.72
 2022  -11.55   -1.64  -14.03  -35.20  -10.36
 2023   -9.71   -1.99  -12.24  -27.27  -28.95
 2024   -5.54   -1.41  -34.94  -19.78  -20.99
 2025  -19.35   -1.55  -26.27  -51.23  -36.23
 2026  -28.99   -1.59  -36.69  -65.86  -13.16
 2027  -27.16   -1.76  -39.21  -47.75  -21.20
 2028  -18.19   -1.34  -48.32  -71.62  -18.43
 2029  -33.87   -1.52  -41.29 -127.26  -13.54
 2030   -7.78   -2.33  -35.32  -33.46  -13.28
 2031  -12.66   -0.99  -13.01  -55.06  -34.75
 2032   -7.18   -1.31  -29.28  -23.09  -29.97
 2033  -13.37   -0.79  -25.54  -53.97  -24.45
 2034  -24.42   -0.53  -16.71  -80.16  -15.11
 2035  -12.21   -0.94   -5.80  -32.17  -12.14
 2036  -12.65   -1.41  -26.70  -37.69  -16.69
 2037  -16.04   -1.73  -31.65  -41.10  -17.73
 2038  -11.81   -1.84  -13.77  -38.85  -26.19
 2039  -12.12   -1.77  -22.37  -33.07  -35.99
 2040   -8.98   -1.43  -29.38  -67.64   -8.47
 2041  -10.41   -1.82  -12.60  -46.63  -35.85
 2042  -19.50   -1.44  -25.64  -50.53  -14.28
 2043  -22.26   -1.95  -29.04  -59.35  -17.49
 2044  -13.62   -1.60  -18.14  -35.68  -13.89
 2045  -23.90   -2.21  -25.56  -67.29  -17.08
 2046  -14.65   -1.01  -18.77  -64.76  -39.63
 2047  -13.02   -2.12  -29.23  -47.95  -13.31
 2048  -18.95   -2.15  -29.93  -50.05  -43.40
 2049  -29.25   -1.51  -41.91  -81.74  -17.75
 2050   -9.56   -2.02  -31.14  -26.16  -11.85
 2051  -24.99   -1.77  -35.37  -66.72  -17.45
 2052  -14.82   -1.58   -9.78  -50.45  -11.99
 2053  -26.48   -1.96  -65.01 -112.60  -14.47
 2054  -29.03   -2.50  -33.67  -72.76  -42.67
 2055  -14.94   -2.41  -27.83  -66.61  -14.93
 2056  -14.22   -2.00  -43.41  -52.29   -7.71
 2057  -19.66   -1.35  -67.35  -40.44  -16.94
 2058  -19.11   -1.53  -60.71  -49.90  -17.05
 2059   -8.17   -2.32  -12.78  -32.48  -15.90
 2060  -15.32   -1.96  -35.53  -34.63  -29.20
 2061  -26.15   -1.52  -30.28  -74.27  -19.90
 2062  -14.79   -1.65  -31.48  -56.15   -7.25
 2063   -4.26   -1.39  -29.85  -14.44  -11.09
 2064  -11.26   -1.47  -64.42  -22.87  -19.26
 2065  -12.79   -1.97  -28.63  -67.71  -18.34
 2066  -11.27   -2.44  -34.46  -39.64  -31.50
 2067  -23.86   -2.01  -32.34  -67.55  -20.66
 2068  -18.11   -1.51  -31.65  -45.57  -18.06
 2069  -21.93   -1.90  -10.46  -60.02  -24.35
 2070  -19.28   -2.20  -41.40  -55.08  -10.13
 2071   -9.85   -1.50  -17.11  -28.71  -11.54
 2072  -12.92   -1.21  -31.32  -50.57   -9.04
 2073  -22.88   -2.19  -35.11  -63.86  -30.08
 2074  -16.87   -1.27  -35.14  -48.21  -15.78
 2075  -10.17   -1.26  -16.22  -52.04  -14.17
 2076  -17.28   -2.27  -32.48  -41.83  -22.43
 2077  -13.69   -1.66  -37.75  -38.52  -28.21
 2078  -10.62   -1.80  -16.65  -24.58  -49.02
 2079  -13.94   -1.31  -38.15  -52.49  -15.87
 2080  -15.96   -1.59  -27.41  -61.67  -16.61
 2081  -14.41   -1.50  -14.24  -46.38  -42.45
 2082  -13.12   -1.87  -15.07  -31.38  -10.24
 2083  -21.37   -1.82  -57.84  -56.12  -17.64
 2084  -21.76   -1.37   -6.70  -68.14  -31.44
 2085  -17.03   -1.48  -16.33  -51.77  -21.56
 2086  -17.65   -1.34  -19.30  -81.84   -4.39
 2087  -12.25   -1.46  -27.98  -39.67  -15.23
 2088  -19.96   -1.57  -17.40  -50.34  -17.34
 2089  -16.45   -1.56  -32.94  -66.35  -14.60
 2090  -15.02   -1.47  -14.79  -53.22  -11.11
 2091  -11.89   -1.20  -14.44  -59.56   -5.87
 2092  -10.38   -1.05   -9.34  -40.37  -12.70
 2093  -11.15   -2.41  -14.34  -25.58  -17.65
 2094  -10.80   -1.67  -44.57  -38.65  -18.17
 2095  -26.98   -0.83  -52.31  -77.41  -18.35
 2096  -13.09   -1.67  -20.95  -40.78  -12.28
 2097  -36.29   -2.10  -32.50 -104.45  -16.67
 2098  -14.04   -2.21  -13.62  -49.06  -17.76
 2099  -20.01   -1.41  -29.80  -59.68  -45.44
 2100  -16.39   -2.75  -54.69  -36.15  -12.54
