Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 2033   29.97   -0.81   13.28   94.58   12.82
 2034    5.12   -0.93  -14.02   58.45  -23.04
 2035   -8.71   -0.44  -39.78   15.71  -10.35
 2036  -34.77   -0.94  -34.48  -78.79  -24.86
 2037   25.88    0.07   46.08   83.60  -26.23
 2038    7.39    0.05   -9.98   81.04  -41.55
 2039    6.04    1.89  -11.68   19.91   14.04
 2040   15.08   -1.01   13.64    8.82   38.88
 2041   -5.62   -0.55   19.38   -2.03  -39.30
 2042  -28.01   -0.40  -17.06 -116.46   21.86
 2043    7.63   -0.27   -7.30   43.86   -5.76
 2044  -33.18   -0.26  -34.54  -74.82  -23.09
 2045   35.29   -0.37   36.05   71.36   34.12
 2046   -8.23   -0.43  -17.23  -33.70   18.44
 2047  -11.69   -0.72    9.55  -80.49   24.90
 2048   20.04   -0.68   22.63   33.33   24.87
 2049  -58.20    0.87  -51.32 -141.65  -40.69
 2050   10.79   -1.03   18.72    1.58   23.90
 2051  -15.68   -0.70   -5.39  -51.98   -4.66
 2052    9.53    0.08   92.58  -37.93  -16.61
 2053   -6.38   -0.70  -27.70   15.07  -12.19
 2054   39.36   -0.88    1.84  150.88    5.61
 2055  -29.09   -0.10  -23.36 -102.37    9.48
 2056   32.15   -0.50   59.38   35.07   34.66
 2057    8.80   -0.72  -17.54   20.64   32.84
 2058   10.07   -0.96   -9.56   64.50  -13.70
 2059  -15.84   -0.82  -19.88  -23.87  -18.78
 2060  -10.98   -1.06  -29.63  -31.79   18.58
 2061   26.04   -0.98  -13.31   70.72   47.75
 2062  -40.93    1.29  -26.28 -119.57  -19.14
 2063  -14.70   -1.07  -32.45  -82.36   57.08
 2064  -16.56   -1.01   -5.31  -34.40  -25.52
 2065   -6.80   -0.07   -5.32  -33.85   12.02
 2066  -14.77   -1.07    0.37  -63.95    5.56
 2067   -4.47   -0.52   20.33  -40.27    2.57
 2068   -1.50   -1.08  -31.85   23.90    3.00
 2069    1.18   -0.56  -37.66   41.28    1.67
 2070   -9.22   -1.16   -6.25    7.09  -36.54
 2071  -18.44   -0.88   -9.19 -119.06   55.39
 2072   11.65   -1.18   12.40   51.76  -16.37
 2073   -8.03    0.01  -24.90    3.93  -11.16
 2074  -26.81   -1.12  -26.24  -63.42  -16.45
 2075  -23.86   -0.74  -33.49  -59.50   -1.73
 2076  -13.93   -0.11   -5.42  -28.79  -21.42
 2077    4.09   -0.49  -24.19   26.80   14.25
 2078   -2.67   -1.28    6.25  -22.41    6.76
 2079    0.00   -0.76   29.78  -63.50   34.49
 2080   -2.92   -0.88   31.09  -45.04    3.13
 2081   10.23   -0.77  -12.56    7.85   46.39
 2082  -44.84   -0.65  -23.36 -121.88  -33.48
 2083  -33.39   -1.25  -27.62  -72.16  -32.51
 2084  -15.05   -0.99  -28.96  -79.39   49.14
 2085  -38.61   -0.97  -21.43  -97.43  -34.62
 2086  -26.50   -1.13    0.08  -85.51  -19.46
 2087    4.44   -0.68   16.77   -5.70    7.39
 2088  -31.62   -1.14  -29.05  -64.63  -31.67
 2089   -9.12   -1.13   59.69  -56.87  -38.17
 2090  -14.91   -0.94   16.56  -85.51   10.24
 2091  -24.52   -0.50   14.46  -83.40  -28.63
 2092    0.42   -0.15   36.24  -30.68   -3.74
 2093   -5.75   -0.98   29.39  -36.39  -15.01
 2094  -18.64   -0.50  -14.28  -30.83  -28.95
 2095  -20.84    0.55   18.74  -83.45  -19.20
 2096  -22.24   -0.94  -21.07  -46.38  -20.57
 2097  -28.42   -0.89   -5.11  -90.65  -17.02
 2098  -27.48    0.19  -26.06  -75.94   -8.11
 2099  -28.81   -0.83   16.59 -116.87  -14.13
 2100  -18.80   -1.03   15.65 -100.78   10.97
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   -6.80   -1.15  -12.29  -22.19    8.44
 2002  -21.64    2.72  -28.72  -64.22    3.67
 2003   -9.34   -0.52  -41.39    8.75   -4.22
 2004   16.47    0.07    9.47   41.49   14.87
 2005  -14.65   -0.34  -36.07  -35.99   13.81
 2006  -21.71   -0.83  -27.35  -66.21    7.54
 2007    9.14   -0.83   16.07   56.87  -35.56
 2008  -13.87    0.23  -36.33   20.76  -40.15
 2009  -20.06    1.04  -27.05  -24.56  -29.67
 2010    7.89   -0.00   45.23  -43.68   29.99
 2011   11.07   -1.13   42.24   17.48  -14.30
 2012    2.15   -1.00  -41.97   27.62   23.95
 2013    0.94    0.83  -11.53  -35.55   50.00
 2014  -24.12    1.36  -49.52  -51.72    3.39
 2015   19.54   -0.86   17.81   62.69   -1.47
 2016   22.51   -0.56   53.83   63.87  -27.09
 2017  -12.83   -0.22  -19.74  -30.41   -0.94
 2018   32.68    1.70   44.50   21.28   63.24
 2019  -14.14   -0.89   -0.68  -56.17    1.20
 2020   -8.91    0.58  -40.40  -18.92   23.11
 2021  -23.81    0.49   -4.68  -80.35  -10.71
 2022    0.18   -0.78   18.17  -60.54   43.87
 2023    6.37    4.47    4.59   21.36   -4.95
 2024   17.10   -0.87   34.94   61.71  -27.40
 2025    7.04   -0.50   32.92   12.52  -16.78
 2026   -5.32   -0.97   -7.17  -53.30   40.16
 2027   15.96   -0.24  -15.61   37.86   41.83
 2028  -17.89    0.21  -24.48  -49.88    2.57
 2029  -23.66   -0.01  -37.51  -30.94  -26.18
 2030   20.03   -1.04   34.04   14.69   32.44
 2031   35.33   -0.28   21.53   71.97   48.10
 2032    5.50   -0.34  -35.31   26.10   31.53
 2033  -10.96   -0.73  -11.05  -12.81  -19.24
 2034   -1.23   -0.75  -39.42   14.75   20.52
 2035  -11.98   -0.51  -34.18    3.86  -17.07
 2036   -1.43    0.54  -29.96   -0.80   24.49
 2037  -18.29   -1.02  -32.26  -47.69    7.79
 2038   21.21   -0.56   53.40   42.73  -10.73
 2039   -1.05   -1.00   14.84  -14.63   -3.41
 2040  -12.87    0.05  -22.24    2.29  -31.58
 2041    2.49   -0.96  -29.57   23.00   17.49
 2042   28.46    0.44  -17.88   94.91   36.38
 2043   28.44    0.03  -18.82   99.52   33.05
 2044  -22.62   -0.31  -11.82  -45.83  -32.51
 2045   -5.51   -0.23   -6.37  -30.33   14.91
 2046  -16.18    0.31  -30.72  -20.38  -13.94
 2047   22.95   -0.48   15.63   27.80   48.86
 2048   -0.76   -0.80   -0.76  -43.63   42.17
 2049   -6.11   -0.99   -0.55  -31.03    8.13
 2050   -4.81   -0.94   17.03  -53.00   17.67
 2051  -30.48   -0.14  -42.02  -44.43  -35.33
 2052   16.77   -0.90   51.99  -41.10   57.08
 2053    7.68   -0.81  -40.31   42.59   29.26
 2054   -2.79   -1.17  -10.53   10.28   -9.73
 2055   21.82   -0.59   20.76   64.21    2.89
 2056    0.98   -0.74   28.49  -70.53   46.72
 2057  -34.92   -0.64  -49.07  -66.66  -23.31
 2058   -0.29   -1.10   -4.66  -32.22   36.82
 2059   12.92   -0.78   26.90    1.10   24.45
 2060    4.34    0.50   14.36   11.79   -9.29
 2061   -0.42   -0.40   18.03   -6.94  -12.37
 2062  -29.31   -1.01  -45.65  -63.64   -6.93
 2063   -1.28   -1.19  -44.52  -28.43   69.02
 2064  -23.45    0.31  -11.38  -46.86  -35.89
 2065   -0.74   -0.39   13.29   14.89  -30.77
 2066    3.87   -1.11  -10.88   21.52    5.95
 2067   13.16   -1.18   23.92   44.52  -14.63
 2068  -29.20   -0.57   38.68 -118.27  -36.63
 2069    7.90    0.10   44.90   12.17  -25.58
 2070  -15.70   -1.10  -25.12  -58.50   21.93
 2071   -0.62    2.56  -42.48   70.23  -32.81
 2072    8.91   -1.02   97.20  -56.57   -3.96
 2073  -22.84   -0.57   -9.97  -81.79    0.98
 2074   -9.70   -1.03   31.93  -54.06  -15.62
 2075   20.25   -0.92  -21.23   71.81   31.34
 2076    2.43    0.11   -5.16   21.14   -6.38
 2077    1.53   -1.01   85.30  -89.61   11.43
 2078    7.42   -0.81    5.14   52.53  -27.18
 2079   19.72   -1.05   16.05   49.29   14.58
 2080  -29.62   -0.66  -20.90  -80.02  -16.92
 2081    2.60   -0.53   25.70   18.31  -33.08
 2082   -7.93   -1.23  -36.99  -15.34   21.84
 2083   14.28   -0.90   19.35   67.24  -28.56
 2084   -3.01    2.09   45.07  -37.52  -21.68
 2085   25.17   -0.41   52.02   53.56   -4.48
 2086  -13.18   -0.90  -38.81 -102.08   89.07
 2087   14.95   -0.21   28.77   32.27   -1.03
 2088   -5.82    9.06    1.27  -52.54   18.93
 2089    8.04   -0.74   76.04  -61.64   18.48
 2090  -12.09   -0.80    0.69  -54.90    6.64
 2091  -12.63   -1.03  -40.64  -10.12    1.27
 2092  -13.20   -0.77   -5.82  -58.96   12.76
 2093  -17.95    1.03  -27.18  -60.58   14.95
 2094  -21.19   -1.11  -43.29  -76.02   35.67
 2095  -28.40   -1.04   -8.75  -69.77  -34.05
 2096  -12.76   -0.34  -19.68  -56.87   25.84
 2097  -39.09   -0.19  -36.15  -88.09  -31.91
 2098  -13.97   -0.90  -30.45  -18.19   -6.36
 2099  -14.37   -0.94  -30.62   10.83  -36.74
 2100  -33.81   -1.04  -25.06  -93.05  -16.09
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    6.97   -0.56  -31.41   55.35    4.49
 2002    5.51   -0.25  -20.48   16.43   26.34
 2003   -2.86   -0.32    9.89  -45.45   24.42
 2004   33.99   -0.73   -2.73  102.04   37.37
 2005  -17.00   -0.91  -12.10  -20.05  -34.95
 2006    9.48   -0.50  -23.56   37.87   24.11
 2007   -9.63   -1.16  -28.17  -43.59   34.39
 2008  -18.27   -0.59  -24.90  -45.04   -2.54
 2009   10.29   -0.83  -31.57   51.20   22.36
 2010    4.86    0.10  -20.49   31.06    8.78
 2011   10.56   -0.53   -4.62   39.25    8.15
 2012   -6.42   -0.32  -18.85   27.86  -34.36
 2013   22.13   -0.85  -29.40   88.36   30.43
 2014   37.76    0.62   29.67   89.33   31.43
 2015   26.67   -0.72   32.25   78.94   -3.77
 2016    5.72   -0.19  -12.30   24.50   10.85
 2017  -37.95    0.42  -27.65 -116.96   -7.61
 2018    2.42   -0.62   56.27  -29.95  -16.03
 2019    0.30    0.36  -20.26   26.98   -5.88
 2020    9.19    2.37  -31.41   71.61   -5.80
 2021   44.84   -0.24   21.81  131.84   25.97
 2022   20.95   -0.22   28.73   60.57   -5.29
 2023    8.48   -0.95    6.17   60.33  -31.63
 2024   25.17   -0.08   32.54   82.45  -14.23
 2025   20.07   -1.00   24.82  -20.97   77.41
 2026   15.02   -0.86   22.88   22.97   15.11
 2027    6.41    0.61   -8.83   19.03   14.82
 2028   19.38   -0.27   -5.82   94.16  -10.54
 2029  -26.43    0.00  -49.64  -70.64   14.58
 2030  -10.96   -0.34  -46.59  -44.52   47.62
 2031   39.01   -1.11  107.12   54.52   -4.50
 2032    6.82   -0.74  -30.14   32.45   25.73
 2033   -3.91   -0.53   -1.58  -15.84    2.32
 2034    9.98   -0.19  -17.28   31.08   26.31
 2035   26.94    0.13   13.47   66.07   28.08
 2036   16.63   -0.34  -31.22   99.57   -1.48
 2037    0.95   -0.47  -13.83   25.33   -7.24
 2038   14.50    0.16   30.81   52.87  -25.83
 2039   -4.75   -1.10   -4.18  -16.72    2.99
 2040   11.45   -0.85   30.08    6.46   10.10
 2041   13.80   -0.95    6.98   78.60  -29.44
 2042   44.21   -0.19   44.02   95.99   37.03
 2043    2.58   -0.99  -25.26   25.20   11.36
 2044   32.01   -0.41   49.10   56.84   22.49
 2045   34.74   -0.76   25.58  105.13    9.01
 2046   28.28   -0.87   48.76   79.76  -14.51
 2047   23.91   -0.96  -13.34  101.26    8.68
 2048  -14.96   -0.36  -42.09   22.48  -39.85
 2049  -12.81   -0.38  -29.53  -35.94   14.63
 2050    7.41   -0.38  -30.30   40.44   19.86
 2051    1.93   -0.21  -16.47    7.79   16.60
 2052   -1.69   -0.79  -12.53  -11.56   18.14
 2053  -26.59   -0.08  -30.18 -105.94   29.85
 2054    3.91   -0.42   29.66   -4.44   -9.18
 2055   -9.85    0.00  -22.54  -44.35   27.50
 2056   14.88   -0.94    9.24  -18.93   70.15
 2057   -3.70   -0.98  -10.62   13.80  -17.02
 2058  -11.53    4.80  -38.00  -26.37   13.44
 2059   22.06   -0.22   44.55   36.94    6.95
 2060  -14.19   -1.03  -32.69    2.32  -25.36
 2061   -3.26    0.38  -34.40   31.92  -10.93
 2062    8.21   -0.70  -27.41   46.13   14.82
 2063   32.82   -0.75   38.96   59.59   33.46
 2064  -12.25   -1.04  -46.36    9.58  -11.20
 2065  -15.01   -0.58  -21.45  -63.87   25.85
 2066   22.00   -0.03  -37.52   92.04   33.52
 2067   -0.13   -1.22   -8.89   16.14   -6.57
 2068   16.33   -0.54  -33.92   61.27   38.52
 2069   15.56   -0.15   26.40   57.89  -21.89
 2070   21.84   -1.01   23.70   72.09   -7.43
 2071   19.83   -0.18   32.32   58.81  -11.62
 2072   17.04    2.66  -14.37   73.36    6.52
 2073    2.59   -0.93  -45.18   39.55   16.90
 2074   42.05   -0.26   53.70   65.18   49.57
 2075   46.84    0.15   12.72  123.37   51.09
 2076    4.30   -0.08    7.72  -39.55   49.11
 2077   -5.71    3.50  -40.74   38.80  -24.39
 2078    5.09   -1.07   48.51   16.84  -43.90
 2079   -6.64   -1.10   26.63  -40.93  -11.18
 2080  -16.66   -1.03   -1.40  -57.34   -6.86
 2081   40.36   -0.82   49.45   84.35   28.44
 2082    6.44    1.17    1.10    2.10   21.39
 2083   36.85   -0.33   34.44  109.73    3.55
 2084   37.22    0.07   12.81   82.90   53.12
 2085    1.44    0.04   -0.38   21.32  -15.22
 2086  -18.77   -1.01  -19.78  -78.82   24.53
 2087   -3.42    0.64   -6.20  -21.39   13.28
 2088   -5.41    0.25  -21.97    8.75   -8.65
 2089  -18.33   -0.76  -41.75  -64.96   34.17
 2090   26.04   -0.62   17.12   87.78   -0.14
 2091  -14.15   -0.48   11.12  -64.53   -2.71
 2092   11.94   -0.70    2.42    3.38   42.66
 2093   17.22   -0.38   43.90    7.16   18.22
 2094    1.11   -0.85  -31.61   -8.64   45.54
 2095   71.94   -0.69  107.64  172.48    8.32
 2096   10.95   -1.23   -7.66   56.04   -3.37
 2097  -32.26   -0.85  -17.94  -94.13  -16.13
 2098   22.18   -0.55    9.67   56.20   23.41
 2099   13.37   -0.62  -11.78  105.62  -39.76
 2100   31.65   -0.74   18.08   62.27   46.96
