Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 2033  -24.41   -4.39  -84.96    7.86  -20.25
 2034    8.24   -2.45  -12.07   27.79    9.59
 2035    3.01   -3.89   37.83   -5.96  -15.26
 2036   15.38    3.18   10.34   34.82    2.64
 2037   -6.55   -4.94  -31.96    9.24   -3.28
 2038  -18.43   -2.40  -44.58    1.37  -29.39
 2039    8.42    1.66   -1.49   42.72  -22.89
 2040    2.24   -0.72    7.95   -0.87    2.64
 2041    7.77   -2.25  -12.11   46.19  -16.89
 2042  -22.24   -4.23  -95.37   10.03   -4.14
 2043   -8.23   -0.65  -30.30   10.56  -16.29
 2044   -9.45   -4.80  -25.12  -14.26    9.54
 2045    4.04    3.40  -40.57   35.27    7.43
 2046  -14.35   -3.97  -25.57  -28.16    8.37
 2047    1.61   -4.05   -9.47   29.84  -21.19
 2048    5.37   -2.98  -42.38   29.70   26.25
 2049   11.40    0.77   -2.28   17.51   24.04
 2050    2.47   -4.52   29.08  -12.58    0.58
 2051    7.88    0.10   15.22   -7.75   26.55
 2052   -6.52   -4.88  -67.74   34.18   -0.68
 2053   12.66    5.89  -31.06   64.59   -8.36
 2054    4.45   -4.17  -16.98   27.27    1.19
 2055  -35.20   -5.23  -84.75  -37.40   -2.70
 2056  -24.69    1.92  -88.61   -4.86   -4.96
 2057   16.37   -3.14   -0.22   46.25    6.11
 2058   10.38   -0.42   17.73   36.97  -25.22
 2059    8.38   -4.99   30.31   12.10   -9.60
 2060    9.11    0.58  -16.95   45.26   -7.34
 2061    1.41   -3.15  -57.09   23.73   33.18
 2062  -10.67   -0.95  -27.01   -4.34   -9.25
 2063  -11.73   -5.07  -49.38    2.46    2.57
 2064  -26.52    1.99  -76.09  -19.64   -5.11
 2065   -4.92   -1.77   -6.10    9.34  -24.84
 2066   15.43    9.62   35.53   17.70   -3.82
 2067   -8.12    2.77  -25.55  -18.61   16.05
 2068   12.23   -2.30  -24.47   49.39    9.05
 2069   10.50    7.10   -1.32   40.21  -15.02
 2070    5.38   -4.33  -47.77   14.57   52.74
 2071   -2.69   -1.40  -57.53    9.41   35.16
 2072    0.22    9.16    7.93  -11.87    2.67
 2073    0.58   -1.49  -49.35   10.10   39.21
 2074  -32.84    0.49  -90.60  -46.16   20.47
 2075    4.74   -4.16  -52.69   49.60    8.30
 2076   18.51   10.02    0.90   51.42   -2.08
 2077   -6.66    4.66  -61.97   12.48   15.59
 2078  -42.33   -3.54 -104.13  -44.67   -3.27
 2079   12.12    1.62   24.89   16.72    0.23
 2080   31.18   21.33   48.58   59.01  -16.77
 2081    6.45   -0.77    3.05    9.87   10.12
 2082  -17.55   -4.84  -39.82  -25.76    7.20
 2083   -7.66   -3.46  -66.93   34.93   -7.98
 2084  -13.91   -3.32  -56.36   31.26  -38.74
 2085   -6.24   -0.67 -100.91   53.07    5.64
 2086  -18.50    1.08  -74.46   16.62  -22.41
 2087   -0.39    0.40  -67.49   46.40    3.80
 2088  -24.51   -3.75 -115.43  -10.12   33.39
 2089   10.91   -3.34  -39.54   48.58   20.63
 2090    8.75    6.90    2.84   37.13  -21.95
 2091  -25.46   -4.68  -79.25  -48.10   44.66
 2092  -49.21   -1.29 -101.37  -62.49  -11.28
 2093    4.54   -3.49   -5.39   26.19   -9.02
 2094   -2.79   -4.67  -73.31   18.14   41.08
 2095  -22.12   -3.47  -99.98    0.30   13.43
 2096   14.57   -0.64  -10.30   29.15   30.16
 2097  -10.91   -2.77  -51.88   25.02  -23.26
 2098    3.50   -2.20   -0.04   16.41   -6.38
 2099  -18.71    0.82  -88.88    4.06    8.07
 2100    3.58   -5.32  -59.00   43.75   18.53
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001  -14.63   -3.65   -9.80  -27.44   -9.69
 2002  -11.58    8.59  -53.18  -14.75   20.80
 2003  -17.24    1.79  -38.26   -3.47  -27.25
 2004  -32.89    2.19  -70.35  -48.22    1.60
 2005   -2.76    5.53  -31.00  -10.37   30.12
 2006   -6.71   -4.30   -1.36    3.24  -26.95
 2007    3.69   -2.18    6.70   15.81  -11.58
 2008  -10.39    4.04  -16.04  -14.14   -9.34
 2009    7.34   -3.83   -1.83   38.51  -17.63
 2010   -7.21   -1.60   14.92  -20.15  -15.84
 2011    9.25    2.44   17.00   32.17  -24.53
 2012   -0.68    1.18  -30.65   33.51  -17.53
 2013  -15.59   -2.83  -75.50  -17.80   38.76
 2014   30.21    3.30   21.21   76.58   -4.70
 2015   -5.65    1.57  -15.27   13.91  -26.93
 2016   10.91   13.43  -15.53   55.01  -23.13
 2017    3.35   -5.06  -21.35   41.90  -17.74
 2018    7.30    7.11   15.88    1.35    6.78
 2019   -3.82   18.22   -0.34   -7.33  -17.33
 2020  -24.83   -4.34  -92.96  -10.71   10.81
 2021   10.96    5.74   23.96   19.59  -10.06
 2022   27.32   -0.39   34.71   67.18  -14.77
 2023  -13.17   -4.18    6.80  -44.29    2.38
 2024  -35.48   -1.30 -100.97  -31.70    2.20
 2025   -4.40   -3.11  -37.80   38.49  -29.06
 2026   17.28   -4.51   48.49   40.58  -30.48
 2027    3.66   -2.14   23.63    8.25  -18.56
 2028    6.98    4.02   -0.02   11.20   10.31
 2029  -27.52    3.55  -64.85  -27.60  -10.81
 2030  -13.74    3.80  -10.67  -12.32  -30.39
 2031    6.04    3.52   22.16   -8.12   10.47
 2032   10.26   -4.28  -29.47   47.12   10.52
 2033    3.53   -0.30  -20.99    4.22   29.66
 2034   -2.88    4.52  -41.47   33.23  -17.38
 2035   -5.68   -0.17  -39.11  -16.63   38.69
 2036   -2.31   -4.46  -44.93   43.67  -19.58
 2037   16.24   -3.91   34.81   28.36   -5.07
 2038  -15.43   -2.42  -63.54   12.53  -13.29
 2039   -9.75   -4.53  -82.89   26.36   11.77
 2040   -0.97    1.99   39.37  -34.79    1.83
 2041   14.79   -2.45   25.84   27.90   -2.23
 2042   -3.03    2.20   12.33    0.13  -26.10
 2043  -25.33   -2.50  -86.25  -15.39    7.11
 2044    5.34   10.44   -3.06   19.62   -8.71
 2045    5.31   -3.09  -18.45   26.38    6.58
 2046  -18.75    2.00  -23.85  -29.56  -13.06
 2047  -19.37   -1.79  -97.02   13.47    2.79
 2048    9.51   -0.12   13.83   33.25  -20.04
 2049   24.60   -4.12    8.41   45.41   32.18
 2050   -2.01   31.94   17.65  -16.85  -24.52
 2051    6.71   -4.66  -35.59   47.46    2.26
 2052    2.19   -5.08    6.30  -20.09   32.64
 2053    9.25   -5.12   -5.89   43.48  -11.65
 2054    7.08    2.65   -9.68   34.61   -9.90
 2055  -14.83    8.46  -57.43   14.17  -26.42
 2056  -39.22   -3.89  -90.38  -50.24    3.08
 2057  -19.13    1.36  -43.05    1.05  -35.77
 2058   20.12   17.38    8.83   38.87    8.24
 2059  -28.58   -2.82  -58.73  -38.20   -2.76
 2060   18.54   -3.88  -21.26   65.62   10.49
 2061   28.08    0.04   54.57   60.86  -23.40
 2062   18.48    0.77   39.32   41.32  -21.01
 2063  -19.65   -2.44  -65.10  -18.72   13.09
 2064   10.73   -2.91  -58.11   82.58   -7.13
 2065   27.51   -0.54   40.82   43.73   11.27
 2066    8.32    7.55  -15.48    5.20   36.78
 2067  -21.04   -4.74  -95.54   -1.24   16.21
 2068   26.32    3.25   17.54   53.80   13.83
 2069   -3.53   -4.11  -32.29   20.75   -6.76
 2070   18.18    3.86    2.89   48.32    2.83
 2071   30.69   -3.99   10.31   82.62    4.96
 2072    4.83   -2.38  -29.95   18.80   25.78
 2073  -20.11   -4.80  -66.35   -5.03   -4.19
 2074  -29.56   -1.31 -113.34  -26.18   30.90
 2075    6.47   -1.02  -15.40    6.37   33.48
 2076    4.57   -4.22  -21.23   46.24  -19.34
 2077   10.66   14.32  -51.95   37.06   35.65
 2078   -1.44   -4.92  -84.11   37.38   31.79
 2079    1.50   -5.06  -48.72   42.66    1.21
 2080    2.69   -2.62  -83.55   74.13   -2.79
 2081    8.85   -4.19  -46.40   38.59   33.13
 2082    2.86   -2.97  -41.02   49.20  -11.16
 2083   26.83   -1.21    1.14   71.72   11.38
 2084   22.20   -3.74   -5.80   83.80  -14.64
 2085   18.38    5.61   14.04   35.52    8.38
 2086   -4.40   -5.02  -92.56   49.43   12.41
 2087   30.64   -2.85    4.07   88.99    1.76
 2088   -3.66    4.98  -16.79  -26.71   34.43
 2089  -18.78   -3.88 -100.64   25.65   -6.11
 2090   -9.86   -4.46  -33.49  -14.35   16.15
 2091    8.34   -2.57  -65.82   50.56   33.47
 2092   11.71   -0.19  -18.03   48.20    0.74
 2093   -7.54    2.71  -26.70   10.03  -18.62
 2094   -9.75   -2.93  -69.51   16.57   10.39
 2095   28.80   -5.14   -7.20   68.09   35.05
 2096    1.40   -4.80  -93.98   51.59   33.98
 2097   -8.01   -3.90  -47.35   21.97  -11.40
 2098    8.27    2.16   -4.90   36.96  -12.73
 2099    2.89   -1.58  -22.23   -0.92   36.08
 2100  -33.71   -5.06  -92.73  -13.93  -20.16
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001  -26.38   -4.53   -4.54  -52.33  -28.19
 2002   -1.47   -3.95   20.82  -15.18   -3.85
 2003  -10.44    1.20    9.58  -28.93  -13.57
 2004   -7.13    5.48    8.04   -8.02  -29.54
 2005  -15.91    8.18  -71.89   -8.65   14.31
 2006  -11.11   -4.74  -22.73   -5.70  -10.95
 2007   -0.08   -1.42   -2.60   17.74  -20.41
 2008   13.87   -1.32   24.34   16.09   10.57
 2009   13.36   -1.97   34.83   10.61    5.77
 2010    7.34   -2.69   24.82    4.26    0.65
 2011  -16.01    0.29  -50.24   -8.96   -2.04
 2012  -21.19    3.45  -83.26   16.72  -26.08
 2013    9.68    3.69   64.97   -7.69  -18.47
 2014    0.31   15.08    9.76  -11.96   -2.62
 2015  -17.30   -4.65  -84.59    2.66   14.95
 2016   -3.44   -2.36  -13.76   11.02  -13.13
 2017    0.31    5.37   39.10  -41.63   14.05
 2018   15.94   23.88   26.48    5.51   14.00
 2019    8.12   -2.73  -34.36   60.89  -12.52
 2020   12.56   -2.02   35.72   17.36   -7.27
 2021   -9.37    5.24  -33.51  -13.56   10.61
 2022  -34.73   -2.31  -78.17  -37.12   -9.74
 2023   -2.59   -2.38    1.54   14.55  -29.72
 2024    5.11    0.24  -42.72   42.92    5.79
 2025   10.79   -4.54   21.61   21.88   -4.61
 2026   13.80   -4.01   61.48    4.13   -9.13
 2027   -1.95   -1.52  -37.14   18.07    6.25
 2028  -19.34   -0.98  -50.71  -12.72   -9.02
 2029    0.05   -0.78   13.39    0.08  -12.75
 2030   33.65    1.27   24.73   90.61  -11.79
 2031   14.25   -4.31  -22.33   46.37   20.40
 2032  -18.34   -4.82  -59.80   12.68  -27.25
 2033   11.20   17.22   11.27    1.06   20.63
 2034  -10.09   -2.78  -26.37   -6.96   -2.85
 2035   -2.98   -4.49  -46.13   36.30  -11.22
 2036   10.46    9.43   22.16    9.73    0.43
 2037    5.04    9.26   35.83  -13.36   -4.02
 2038    8.07   -3.20   23.29   24.53  -21.59
 2039  -19.19   -3.69  -18.04  -33.05  -12.20
 2040  -13.31    0.97  -81.15   15.39    6.73
 2041   33.24    0.57   37.53   72.82   -2.05
 2042   15.85    8.66    3.07   34.21    8.94
 2043  -16.54   -2.31  -65.70   -4.96    7.67
 2044  -19.07   -5.17  -70.53    7.84  -12.76
 2045  -11.17    0.23  -25.16  -18.60    5.11
 2046    7.53    5.78   38.18    1.25  -13.58
 2047    3.64    3.46   -7.03   11.96    3.32
 2048  -17.05   -2.64 -105.44  -16.27   60.69
 2049  -14.48   -2.89  -39.74   10.00  -29.58
 2050   -6.46   -2.70  -52.35   23.01   -2.36
 2051    8.37    0.75  -34.52   43.23    9.86
 2052    4.12   -0.35   -1.57   -4.30   24.03
 2053    1.35   -3.14  -34.91   25.29    8.71
 2054  -26.34   -1.55  -32.48  -39.08  -19.76
 2055   13.66   14.19   64.66   -6.78  -10.45
 2056   11.40    7.28   37.96   28.69  -35.44
 2057    8.90   -1.83  -19.90   38.44    5.49
 2058    6.30   -1.52  -17.10   24.87   10.16
 2059   14.38   -3.09  -36.28   58.92   17.29
 2060   -0.76   -5.10  -70.59   66.89  -18.24
 2061  -28.75    5.37  -76.54   -6.26  -33.71
 2062    5.82    4.06  -10.00   32.28  -12.48
 2063  -18.09    3.98  -65.11   -6.97   -0.62
 2064    9.65   -3.79  -26.82   55.12   -5.55
 2065   12.93   -0.67  -12.18   47.17    1.47
 2066   13.12   -1.12   36.30   27.79  -20.10
 2067  -17.40   -4.97   20.43  -54.68  -13.82
 2068  -23.29   -3.24  -11.72  -46.81  -16.86
 2069  -15.61   -5.01  -52.79  -29.28   32.73
 2070   -6.84   -1.80   -9.94   -2.36  -13.08
 2071   -3.57    6.30  -27.05   -2.97   12.53
 2072    8.89   -0.87  -21.70   19.11   32.36
 2073   11.07   -1.51  -47.60   67.12    3.39
 2074   16.80    3.03    1.49   61.74  -18.65
 2075   -1.38    0.63    3.56  -19.30   16.24
 2076   -5.24   -3.81  -76.53   10.07   44.68
 2077    0.84   -4.43  -31.98   10.21   24.68
 2078   -2.64   -5.13  -45.34   35.41   -9.01
 2079   -5.29    0.59  -66.70   44.08  -13.62
 2080   16.09   -3.36  -32.68   78.76   -5.75
 2081   18.53   10.99  -16.65   46.91   20.91
 2082   15.64   19.23  -38.92   37.24   39.01
 2083  -10.51    1.80  -46.62   18.01  -20.64
 2084    3.35    3.82  -27.81   40.41  -15.22
 2085  -18.71    0.34  -47.00    5.92  -35.97
 2086  -31.59    0.79  -90.02  -30.27    3.50
 2087   -4.90    0.52   -2.66   -2.66  -13.73
 2088  -14.58   10.69  -43.83    5.13  -28.45
 2089    7.62   -3.74  -46.63   44.75   19.93
 2090   21.42   -2.76  -15.57   82.84   -7.35
 2091   21.21   -1.38   16.63   22.10   39.67
 2092   26.45    5.27  -10.72   54.61   40.20
 2093    3.44   -4.87  -23.46   34.66   -5.76
 2094   14.77   -1.80  -31.97   56.80   16.50
 2095   -0.33    0.17  -40.75   28.73    1.00
 2096   11.30   -2.89  -40.87   57.08   11.88
 2097   -7.62   -4.67  -41.01   -8.65   25.18
 2098    2.85   -3.65  -10.82    0.44   24.09
 2099   16.59   -1.17   16.14   35.98    3.04
 2100   -4.49   -4.43  -30.67   10.69    1.40
