Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 2047  -18.38  -17.78  -30.43  -40.17  -21.19
 2048  -19.76  -16.03  -42.38  -46.29  -19.08
 2049  -35.89  -24.19  -43.92  -42.27  -42.94
 2050  -25.56  -24.34  -29.94  -64.45  -16.04
 2051  -19.18  -20.41  -52.24  -26.06  -19.53
 2052  -22.26  -22.21  -67.74  -41.69  -32.06
 2053  -31.46  -32.36  -70.94 -107.67  -16.25
 2054  -19.44  -15.43  -20.49  -47.66  -25.33
 2055  -35.20  -13.14  -84.75  -37.40  -15.00
 2056  -24.69  -21.28  -88.61  -21.99  -29.28
 2057  -19.53  -14.09  -56.81  -20.15  -20.26
 2058  -20.75  -18.58  -23.74  -53.85  -25.22
 2059  -27.68   -4.99  -49.20  -77.74  -32.32
 2060  -21.03  -22.74  -30.18  -43.52  -32.96
 2061  -13.37  -31.15  -60.18  -40.21  -22.76
 2062  -26.61  -23.87  -61.82  -76.63  -23.43
 2063  -22.17  -21.50  -49.38  -25.55  -26.66
 2064  -26.52   -9.71  -76.09  -48.31  -31.95
 2065  -27.88  -17.00  -66.60  -50.85  -30.12
 2066  -37.02  -15.14  -39.66  -99.50  -18.17
 2067  -18.63   -9.76  -47.26  -20.33  -23.97
 2068  -12.20  -24.08  -49.50  -34.61  -24.41
 2069  -22.46  -19.70  -72.72  -35.53  -15.65
 2070  -19.05  -27.27  -47.77  -33.08  -27.72
 2071  -28.41  -20.36  -57.53  -37.72  -21.25
 2072  -15.29  -14.15  -26.02  -57.42  -24.23
 2073   -7.66  -10.93  -49.35  -15.43  -29.92
 2074  -32.84   -9.40  -90.60  -46.16   -5.23
 2075  -41.14  -16.61  -72.57  -92.75  -21.79
 2076  -34.00  -17.43  -36.85  -77.60  -26.62
 2077  -17.32  -15.70  -61.97  -18.55  -25.87
 2078  -42.33  -19.35 -104.13  -74.74  -14.96
 2079  -23.62   -9.42  -77.05  -40.17  -27.54
 2080  -39.06  -15.74  -94.22  -59.75  -23.27
 2081  -24.65  -16.80  -39.68  -56.69  -13.57
 2082  -23.68  -17.04  -47.98  -34.98  -39.19
 2083  -32.54  -11.16  -66.93  -90.39  -31.85
 2084  -36.59  -20.38  -60.40  -50.94  -38.74
 2085  -25.41  -30.62 -100.91  -45.23  -42.80
 2086  -21.69  -17.39  -74.46  -44.39  -22.41
 2087  -24.41  -16.96  -67.49  -77.72  -29.54
 2088  -25.58  -31.20 -115.43 -107.61  -34.25
 2089  -14.60   -9.49  -39.54  -27.42  -45.08
 2090  -33.04  -22.37  -46.83  -56.82  -21.95
 2091  -28.14  -16.10  -79.25  -71.16  -18.94
 2092  -49.21  -12.60 -101.37  -62.83  -18.56
 2093  -14.64  -28.50  -51.79  -55.51  -21.42
 2094  -22.80  -15.01  -89.41  -75.00  -20.51
 2095  -36.67  -21.66  -99.98  -57.57  -25.68
 2096  -15.48  -28.01  -53.90  -25.00  -29.59
 2097  -55.07  -42.82  -61.18  -96.69  -28.94
 2098  -17.75  -25.30  -51.79  -66.76  -25.80
 2099  -39.24  -26.05  -88.88  -85.00  -18.32
 2100  -21.88  -21.08  -59.00  -57.08  -12.82
Projections under SRES A1B scenario
 2000  -23.51    0.87  -26.01  -64.62  -10.01
 2001  -30.55  -16.66  -25.49  -61.26  -28.12
 2002  -23.10  -11.42  -53.18  -47.19  -28.90
 2003  -17.24  -14.64  -38.26  -28.95  -27.25
 2004  -32.89   -8.00  -70.35  -48.22  -19.43
 2005  -18.71  -10.81  -50.62  -45.10  -16.08
 2006  -29.98  -17.33  -45.74  -81.85  -40.11
 2007  -25.88  -20.27  -37.72  -39.84  -24.81
 2008  -16.58  -25.89  -58.43  -47.48  -33.66
 2009  -14.15  -17.36  -24.92  -31.98  -23.12
 2010  -14.98  -30.77  -30.57  -41.01  -32.44
 2011  -26.96  -13.15  -35.75  -75.36  -24.53
 2012  -29.76  -11.29  -50.67  -98.68  -20.48
 2013  -15.77  -14.26  -75.50  -20.10  -22.20
 2014  -21.08  -17.43  -32.24  -50.20  -28.36
 2015  -18.82  -21.16  -33.81  -41.29  -26.93
 2016  -12.36  -20.16  -24.24  -27.08  -25.74
 2017  -38.89  -10.74  -72.88  -53.63  -25.39
 2018  -35.60  -17.84  -32.14  -74.51  -22.91
 2019  -14.72  -13.90  -17.54  -22.82  -21.61
 2020  -24.83  -22.75  -92.96  -52.80  -10.15
 2021  -15.60  -11.68  -20.58  -51.77  -32.50
 2022  -14.79  -18.41  -26.74  -33.95  -14.77
 2023  -18.21  -23.38  -51.06  -44.29  -23.61
 2024  -35.48  -15.65 -100.97  -49.03  -21.97
 2025  -11.24  -20.66  -37.80  -72.04  -29.06
 2026  -15.85  -12.14  -55.02  -20.03  -30.48
 2027  -16.70  -20.89  -33.79  -68.95  -25.89
 2028  -11.06  -18.87  -41.96  -21.97  -19.25
 2029  -45.21  -33.27  -64.85 -107.83  -29.97
 2030  -14.81  -20.41  -39.70  -52.36  -41.79
 2031  -13.62  -20.25  -28.00  -21.53  -30.53
 2032  -23.21  -16.02  -47.10  -49.12  -21.87
 2033  -51.56  -26.57  -56.78  -61.51  -65.95
 2034  -17.87  -15.48  -48.59  -52.90  -20.30
 2035  -46.82  -24.86  -39.11  -95.98  -34.60
 2036  -19.64  -22.29  -44.93  -56.61  -19.58
 2037  -32.22  -22.92  -60.47  -44.74  -21.40
 2038  -15.43  -24.16  -63.54  -24.43  -30.21
 2039  -20.54  -36.80  -82.89  -26.66  -34.51
 2040  -21.22  -23.91  -20.26  -42.97  -20.50
 2041  -17.16  -10.39  -26.25  -55.48  -14.67
 2042  -21.09  -17.35  -42.75  -54.00  -37.94
 2043  -25.33  -15.47  -86.25  -45.72  -27.85
 2044  -17.47  -17.30  -33.59  -31.72  -21.31
 2045  -20.17  -18.96  -43.54  -47.37  -27.90
 2046  -34.50  -12.15  -41.90  -99.94  -23.82
 2047  -19.37  -33.25  -97.02  -54.34  -19.52
 2048  -23.32  -10.97  -32.13  -43.32  -22.81
 2049   -8.38  -21.46  -30.85  -34.11  -28.22
 2050  -19.21  -19.53  -43.04  -46.27  -24.70
 2051  -18.68  -18.75  -40.86  -37.48  -34.62
 2052  -11.61  -20.13  -37.49  -30.11  -19.45
 2053   -7.77  -12.02  -43.26  -35.36  -20.89
 2054  -25.35  -17.70  -41.81  -53.36  -29.14
 2055  -22.16  -14.10  -70.55  -26.14  -26.42
 2056  -39.22  -20.16  -90.38  -50.24  -19.27
 2057  -25.60  -15.67  -43.05  -37.40  -35.77
 2058  -30.92  -22.42  -52.72  -87.74  -16.14
 2059  -28.58  -31.67  -58.73  -38.20   -8.58
 2060  -27.23  -21.85  -47.53  -73.71  -19.48
 2061  -13.03  -16.23  -41.84  -31.44  -33.45
 2062  -41.87  -22.04  -45.94  -89.55  -40.42
 2063  -21.24  -33.74  -68.90  -33.91  -31.90
 2064  -20.89   -8.55  -58.11  -32.09  -44.05
 2065  -21.97  -11.83  -59.85  -35.80  -23.59
 2066  -21.22  -40.48  -52.09  -58.97  -25.56
 2067  -21.04  -19.62  -95.54  -50.46  -21.20
 2068  -16.52  -10.12  -32.01  -63.27  -26.20
 2069  -29.41  -22.34  -38.68  -49.16  -35.77
 2070  -20.31   -9.68  -42.73  -44.38  -13.78
 2071  -20.06  -12.62  -33.64  -28.35  -36.58
 2072  -17.55   -9.04  -57.88  -38.53  -25.49
 2073  -32.25  -25.82  -66.35  -55.97  -25.13
 2074  -35.50  -12.83 -113.34  -86.11  -33.51
 2075  -13.78  -13.76  -32.95  -57.01  -21.25
 2076  -16.65  -15.97  -26.58  -50.18  -19.34
 2077  -14.49   -8.55  -51.95  -59.57  -23.97
 2078  -21.96  -24.41  -84.11  -35.31  -17.08
 2079  -30.45  -16.47  -72.64  -32.33  -22.10
 2080  -15.59   -8.51  -83.55  -54.86  -26.20
 2081  -18.28  -24.34  -46.40  -32.06  -34.71
 2082  -11.68  -16.89  -53.07  -30.42  -30.22
 2083  -26.90  -34.99  -70.73  -36.13  -33.91
 2084  -28.11  -40.84  -52.82  -54.88  -14.64
 2085  -28.92  -23.16  -23.07  -69.08  -24.88
 2086  -17.24  -26.81  -92.56  -46.49  -35.52
 2087  -33.89  -14.34  -55.68  -73.81  -24.38
 2088  -18.33  -14.27  -49.51  -35.90  -30.06
 2089  -27.01  -13.33 -100.64  -62.57  -24.14
 2090  -32.10  -20.05  -55.50  -60.35  -15.05
 2091  -33.36  -23.28  -76.77  -44.58  -25.81
 2092  -22.91  -21.07  -62.77  -70.71  -30.39
 2093  -22.86  -18.83  -26.70  -40.42  -30.49
 2094  -27.42  -18.09  -72.88  -51.51  -19.02
 2095  -31.37  -22.76  -69.05  -52.90  -26.34
 2096  -23.73  -22.29  -93.98  -77.24  -15.47
 2097  -29.63  -12.80  -48.68  -75.91  -19.43
 2098  -48.40  -16.00  -79.25  -93.52  -20.19
 2099  -40.69  -25.15  -70.93 -121.46  -32.75
 2100  -33.71  -27.99  -92.73  -34.16  -24.44
Projections under SRES B1 scenario
 2000  -23.94  -12.74   -7.95  -64.62  -10.83
 2001  -26.38   -9.09  -25.21  -52.33  -28.19
 2002  -32.59  -15.22  -65.10  -56.01  -19.94
 2003  -18.22  -24.83  -50.63  -28.93  -15.92
 2004  -13.81  -15.60  -53.41  -45.95  -29.54
 2005  -22.77  -12.69  -71.89  -37.90  -19.87
 2006  -24.09  -20.53  -38.39  -76.73  -21.01
 2007   -9.25  -14.80  -21.69  -48.74  -22.57
 2008  -23.35  -10.10  -35.98  -34.09  -28.80
 2009   -7.13  -22.69  -30.44  -37.62  -16.54
 2010  -29.28  -22.05  -47.90  -73.58  -30.33
 2011  -20.28   -7.95  -50.24  -44.61  -12.60
 2012  -21.19  -30.57  -83.26  -29.90  -30.41
 2013  -20.20  -14.15  -57.12  -37.70  -21.17
 2014  -21.25  -10.40  -31.99  -60.19  -21.65
 2015  -40.25  -17.75  -84.59  -87.57  -41.24
 2016  -23.99  -14.40  -33.79  -38.71  -18.10
 2017  -17.56  -14.59  -31.37  -41.63  -25.86
 2018  -31.67  -18.86  -43.99  -53.43  -22.39
 2019   -8.98  -16.22  -37.03  -28.12  -54.61
 2020  -37.03  -15.49  -64.79  -71.76  -29.14
 2021  -38.80  -28.61  -60.56  -65.96  -13.74
 2022  -34.73  -17.02  -78.17  -47.35  -27.14
 2023  -16.87  -22.91  -49.28  -43.71  -33.80
 2024  -12.03  -28.32  -42.72  -26.83  -28.95
 2025  -21.38  -15.55  -39.69  -53.90  -47.54
 2026  -13.42  -25.21  -27.52  -25.53  -20.09
 2027  -28.31  -18.17  -37.14  -66.49  -27.44
 2028  -19.34  -13.48  -50.71  -39.27  -14.50
 2029  -34.06  -19.14  -26.88  -73.59  -19.97
 2030  -30.97  -22.67  -48.81 -113.91  -18.20
 2031  -13.19  -18.39  -57.90  -31.41  -22.56
 2032  -22.47  -16.05  -59.80  -29.35  -44.36
 2033  -15.46  -12.00  -29.78  -31.26  -51.97
 2034  -16.94  -15.32  -40.27  -49.42  -22.84
 2035  -39.18  -10.55  -46.13  -84.50  -22.77
 2036  -37.93  -16.00  -36.53  -62.00  -29.76
 2037  -14.09  -15.14  -31.69  -18.56  -44.10
 2038  -29.03  -19.18  -19.99  -98.25  -22.98
 2039  -19.19  -13.60  -70.30  -49.73  -23.41
 2040  -18.10  -12.15  -81.15  -43.96   -8.89
 2041  -22.90  -17.11  -32.58  -63.83  -16.38
 2042  -17.57  -18.87  -53.73  -29.81  -21.79
 2043  -20.73  -18.81  -65.70  -48.15  -26.77
 2044  -20.99  -19.87  -70.53  -60.02  -27.05
 2045  -19.82  -23.78  -25.16  -47.51  -24.12
 2046  -14.41  -21.39  -34.83  -25.24  -55.40
 2047  -16.19  -22.86  -43.08  -24.19  -10.42
 2048  -23.13  -16.99 -105.44  -30.33  -43.64
 2049  -27.94  -15.81  -39.74  -88.57  -29.58
 2050  -31.84  -10.73  -53.88  -75.31  -15.74
 2051  -24.78  -25.75  -36.22  -31.46  -17.66
 2052  -14.87  -24.22  -39.39  -47.01  -17.91
 2053  -19.09  -16.27  -34.91  -91.32  -18.27
 2054  -26.34  -13.29  -59.08  -40.44  -53.96
 2055  -11.76  -14.79  -33.09  -56.92  -18.60
 2056  -31.09  -34.50  -58.94  -72.51  -35.44
 2057  -13.93  -21.93  -27.28  -29.67  -44.76
 2058  -21.23  -15.76  -52.42  -26.00  -35.77
 2059  -16.23  -15.53  -47.06  -55.91  -22.95
 2060  -16.32  -18.45  -70.59  -33.27  -23.17
 2061  -28.75  -30.46  -76.54  -72.83  -33.71
 2062  -38.10  -28.40  -50.56  -59.51  -20.45
 2063  -23.31  -26.06  -65.11  -69.93  -21.51
 2064  -32.77  -23.88  -38.64 -137.06  -24.46
 2065  -30.16  -20.80  -34.95  -48.89  -19.08
 2066  -20.62  -18.48  -36.19  -35.80  -20.10
 2067  -17.40  -10.50  -23.85  -54.68  -13.82
 2068  -23.29  -15.17  -53.55  -46.81  -31.97
 2069  -22.83  -18.18  -52.79  -59.46  -29.38
 2070  -24.79  -18.86  -59.94  -47.56  -32.69
 2071  -18.59  -10.83  -27.05  -41.06  -18.62
 2072  -11.47  -17.91  -48.73  -28.59  -22.80
 2073  -20.01  -15.99  -47.60  -53.56  -18.85
 2074  -20.85   -9.79  -19.21  -61.39  -18.65
 2075  -25.52  -15.30  -42.19  -54.27  -20.81
 2076  -21.21  -21.64  -76.53  -80.90  -24.65
 2077  -27.44  -12.68  -61.28  -34.66  -21.80
 2078  -15.62  -21.10  -47.29  -29.03  -32.32
 2079  -15.89  -27.17  -66.70  -23.74  -14.22
 2080  -48.08  -15.93  -69.08 -102.30  -25.25
 2081  -24.45  -21.27  -78.42  -24.59  -28.90
 2082  -14.05  -19.10  -38.92  -30.05  -20.34
 2083  -15.40  -15.32  -56.53  -20.87  -27.31
 2084  -18.36  -19.64  -48.57  -58.99  -29.31
 2085  -18.93  -15.84  -47.00  -45.17  -35.97
 2086  -31.59  -13.42  -90.02  -30.27  -24.89
 2087  -27.71  -20.08  -44.00  -29.79  -21.01
 2088  -20.21  -25.96  -43.83  -38.08  -31.65
 2089  -26.48  -16.84  -50.13  -35.24  -14.12
 2090  -32.53  -17.11  -61.82  -81.62  -24.55
 2091  -28.56  -22.41  -43.47  -31.46  -25.55
 2092  -25.44  -11.34  -48.89  -36.44  -17.28
 2093  -19.01  -11.77  -56.62  -32.05  -24.52
 2094  -22.32  -20.68  -38.29  -34.35   -4.39
 2095  -24.02  -12.52  -50.85  -63.33  -37.03
 2096  -31.16  -18.42  -53.47  -47.07  -32.19
 2097  -16.87  -27.24  -42.57  -18.77  -15.10
 2098  -21.38   -9.29  -43.68  -41.89  -25.82
 2099  -36.03  -16.23  -41.52 -100.30  -39.78
 2100  -16.29  -16.73  -30.67  -31.39  -30.43
