Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 2034  -32.94  -13.28  -10.26  -52.76  -55.45
 2035    7.74   12.58  -13.97   52.73  -20.38
 2036  -11.63    1.37  -27.18  -46.58   25.85
 2037  -28.15    2.16  -25.18  -93.12    3.56
 2038    2.42   -2.17   -8.17   41.64  -21.64
 2039  -15.73   -8.25  -39.73  -18.84    3.89
 2040  -17.32   -9.03  -45.31   -5.08   -9.87
 2041   -2.20  -10.39  -48.27   15.14   34.72
 2042  -48.00  -13.68  -36.27 -128.74  -13.31
 2043   -5.18    0.26    2.32   -4.08  -19.23
 2044    5.00   -4.65   24.50  -34.93   35.10
 2045   -9.46   -8.58  -15.56  -74.42   60.73
 2046  -17.26    0.05   -2.89  -70.11    3.93
 2047  -16.51   11.27  -36.23  -45.02    3.93
 2048  -16.16   12.58   -9.32  -74.16    6.24
 2049  -45.96   -7.39  -47.37 -104.57  -24.53
 2050   -9.09   10.00  -33.22  -17.08    3.93
 2051    1.88   -7.56   36.79   -2.53  -19.16
 2052   -5.10   -2.64  -35.12   11.36    6.02
 2053  -42.07  -14.35  -38.88 -128.60   13.53
 2054  -23.46   -9.11   29.20  -98.04  -15.87
 2055   -7.33  -19.14  -35.06   24.02    0.87
 2056    4.96    9.44   11.14  -44.88   44.16
 2057  -16.30   -2.27  -58.84  -41.03   36.92
 2058  -19.20    5.75  -17.24  -90.29   24.98
 2059   -5.63   -1.12  -25.55  -32.87   37.02
 2060  -16.18   -2.74  -78.77   18.77   -1.97
 2061   -4.48   -0.91  -23.55  -10.95   17.49
 2062    1.31   -6.05   -9.04  -21.91   42.23
 2063   -2.88   -4.08    5.37  -19.95    7.13
 2064  -10.03   -7.70  -10.06  -54.34   32.00
 2065    3.85    5.11    6.96   -9.62   12.95
 2066  -28.63  -15.34  -32.61  -47.59  -18.98
 2067  -12.23    1.42  -26.68  -29.25    5.59
 2068  -23.96  -17.85  -34.82  -47.07    3.92
 2069   -3.98   -0.55  -30.05  -44.01   58.68
 2070   -1.77    8.23  -46.23    1.54   29.38
 2071    1.25    8.37  -11.09    4.22    3.50
 2072  -15.13  -19.50  -43.39  -71.32   73.69
 2073  -27.45    9.78 -109.08  -57.88   47.40
 2074    1.82   13.44  -10.36    3.93    0.28
 2075  -34.34  -13.09  -67.96  -81.86   25.54
 2076   -2.46   10.70  -37.22  -22.02   38.70
 2077   -3.91  -15.88  -14.57   18.94   -4.12
 2078  -30.94   -9.89  -49.57  -88.78   24.51
 2079  -36.65  -10.59  -89.89  -73.29   27.15
 2080  -18.45   -0.74  -52.34  -73.37   52.66
 2081   -7.32   -5.47  -23.18    5.11   -5.74
 2082  -10.64  -16.21    0.27 -109.27   82.66
 2083  -28.16    8.40  -40.91  -94.82   14.68
 2084    4.65  -13.96   42.36  -15.16    5.38
 2085  -17.94   -4.50  -43.43 -102.61   78.78
 2086  -29.63   -5.66  -18.48  -85.13   -9.25
 2087  -38.78  -12.95  -91.49  -79.21   28.52
 2088  -38.64  -11.62  -48.79 -118.18   24.04
 2089  -32.78   -9.10  -50.42  -58.97  -12.64
 2090   -3.34   -4.50   33.05  -34.82   -7.11
 2091  -33.90    1.76  -28.79 -105.99   -2.58
 2092  -18.70    3.26    5.10  -83.45    0.30
 2093  -26.23  -13.89  -69.91  -60.60   39.49
 2094  -42.61    7.16  -93.66 -132.82   48.88
 2095  -39.11   -8.55  -80.55  -99.59   32.24
 2096   15.23   -1.68   20.92  -57.81   99.48
 2097  -54.17   -4.68  -56.67 -131.80  -23.52
 2098  -23.10  -14.03  -30.37  -25.44  -22.55
 2099  -16.47  -11.28   -3.48  -73.07   21.96
 2100  -27.43   -7.73  -23.68 -107.87   29.56
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   14.83   -6.30   20.08   36.41    9.11
 2002    4.59   44.41   -8.15  -20.33    2.43
 2003   16.02   -1.58   41.42   12.25   12.01
 2004   10.50   -5.13   15.58   41.05   -9.49
 2005   -0.29    8.05   -8.83    0.12   -0.52
 2006   -4.71   -4.26  -50.92   40.43   -4.09
 2007   -4.35   -9.45  -16.66  -43.05   51.76
 2008  -17.43    4.83  -36.58  -47.64    9.66
 2009   29.62   30.92   36.92   65.42  -14.80
 2010   25.60   14.79   -7.94   52.90   42.63
 2011  -14.03   12.87  -19.14  -59.76    9.93
 2012  -34.02   -4.94  -40.75  -75.58  -14.82
 2013   -1.46    8.38  -15.64   19.63  -18.19
 2014    7.49   11.28  -12.42   30.11    1.00
 2015   16.39    4.92   30.91   35.62   -5.89
 2016   -4.37   -9.40  -35.22   -9.77   36.89
 2017  -32.12   -1.01  -58.55  -47.24  -21.66
 2018   16.70   -0.32   44.88   40.21  -17.97
 2019  -10.50   -3.64    5.82  -60.35   16.15
 2020  -24.53   -4.69  -25.96  -77.10    9.61
 2021   43.72    3.63   69.90   85.10   16.27
 2022   10.24    0.45  -15.05   20.14   35.41
 2023    2.82   -0.58   13.65  -52.86   51.09
 2024   12.24   -2.12   17.19   13.32   20.57
 2025    7.34   14.31   38.18   -4.83  -18.29
 2026   19.34   11.57  -37.97  110.15   -6.37
 2027  -27.04   -8.21  -58.61  -57.87   16.55
 2028   -6.69   -1.86   37.69  -50.16  -12.44
 2029    7.40   -3.47   31.44   -7.13    8.77
 2030    5.74   17.57  -27.81   15.60   17.58
 2031   10.48  -10.86  -15.76   54.72   13.84
 2032   32.88   -0.88   65.34   21.05   46.01
 2033  -51.87  -10.66  -69.75  -69.41  -57.64
 2034    3.47   -4.96   29.21   11.93  -22.30
 2035  -11.04    8.90  -10.44  -16.20  -26.41
 2036   -7.84  -12.44  -36.14   12.47    4.75
 2037   -0.39    2.89    4.55  -20.22   11.23
 2038  -16.82  -13.25  -22.80  -31.04   -0.18
 2039   11.94   -4.77   21.80  -35.21   65.93
 2040   -9.74    2.96  -81.88  -24.79   64.73
 2041    3.80    5.06  -16.30  -13.85   40.28
 2042  -12.87   -7.43  -32.92   -4.06   -7.08
 2043  -20.41   -5.13  -21.26  -50.80   -4.45
 2044    5.15   -3.53   -7.67  -13.56   45.35
 2045  -21.46  -11.53  -21.40  -67.16   14.26
 2046    3.61  -10.92   71.03  -46.78    1.10
 2047  -14.05   -2.89  -53.81    2.97   -2.47
 2048  -35.24    0.25  -14.66 -134.35    7.82
 2049  -18.25    6.05  -70.25  -47.13   38.34
 2050  -24.53  -14.68  -53.59  -77.86   48.00
 2051    0.50    1.27  -20.82   37.18  -15.64
 2052  -14.06  -11.54  -51.95   27.42  -20.17
 2053   -2.67   -5.86   -0.52  -14.96   10.63
 2054  -28.17   -8.23  -65.48  -64.45   25.49
 2055   -8.64   35.11  -28.65  -27.54  -13.50
 2056   -7.03   -7.99   -3.26  -62.79   45.92
 2057  -15.32    2.59  -26.85  -31.83   -5.18
 2058  -33.89   -3.79  -55.47  -85.87    9.57
 2059   13.65    1.12  -57.94   78.68   32.74
 2060  -20.97   -9.52  -53.20  -56.07   34.91
 2061   11.75    4.99    7.75  -42.70   76.96
 2062    1.84    0.44   20.82  -73.42   59.51
 2063   -1.12   -2.30  -35.47  -12.42   45.72
 2064   -5.55   -4.58  -49.30  -43.34   75.01
 2065  -22.74   -4.64  -67.75  -46.02   27.47
 2066  -19.10   -6.90   -6.90  -53.62   -8.98
 2067  -22.60  -12.95  -41.64  -37.27    1.48
 2068   -5.82  -10.30   14.55  -20.03   -7.50
 2069  -14.71   -1.67  -44.21   19.73  -32.71
 2070   14.00    2.92   38.44  -78.55   93.18
 2071  -24.18  -13.82  -22.86  -53.94   -6.09
 2072  -18.65   -1.67  -56.22  -19.87    3.17
 2073  -14.50   -5.07  -13.21 -106.72   67.01
 2074   -9.02   -6.07   33.87  -43.64  -20.23
 2075  -32.20   -0.35  -76.56  -38.87  -13.01
 2076    2.41   -1.07    0.92  -44.70   54.49
 2077  -27.41  -14.03  -28.08  -69.74    2.19
 2078   11.96    4.64    4.10    4.87   34.25
 2079  -17.28   -7.68   -5.02  -58.37    1.95
 2080  -26.59  -15.54  -61.30  -60.51   31.01
 2081  -28.48   -6.94  -54.14  -68.18   15.35
 2082   -1.12   12.39    4.78  -82.12   60.47
 2083   -7.51   -0.23   29.07  -77.07   18.21
 2084  -30.96    1.82  -79.86  -88.73   42.91
 2085   14.30   -9.46   57.85  -29.91   38.74
 2086  -14.26   10.38  -66.38    1.23   -2.27
 2087   -1.22   -1.36   -4.20  -17.72   18.42
 2088  -15.97   -1.90  -27.93  -76.39   42.34
 2089  -18.51   -7.02  -42.93  -73.32   49.24
 2090    0.40  -17.72   49.62  -92.00   61.72
 2091  -42.53   -9.90  -84.85  -58.40  -16.99
 2092  -20.45    5.21  -26.06 -118.07   57.12
 2093  -36.73   -6.88  -30.15 -130.77   20.89
 2094  -38.61   -8.31  -48.16 -103.70    5.74
 2095  -10.68  -16.17    4.07  -38.41    7.80
 2096  -21.63  -13.73  -25.05  -24.60  -23.14
 2097  -23.58   -0.70  -39.53  -53.82   -0.28
 2098    1.38   -4.94   24.79  -17.30    2.96
 2099  -42.39    0.99  -66.02 -144.67   40.13
 2100  -35.30   -8.72  -94.93  -11.45  -26.08
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   -8.71   15.01  -73.13   35.61  -12.32
 2002   19.12   18.86   -0.30   58.00   -0.10
 2003   17.47    0.75    9.34   50.10    9.69
 2004   -5.05   -7.20  -70.08   25.70   31.40
 2005   15.60   -4.81   -5.48    3.16   69.51
 2006   14.92    6.94    5.22   35.03   12.50
 2007  -18.17   -6.63    9.88  -80.42    4.49
 2008   19.15   -3.88   35.82   57.10  -12.45
 2009   17.16   -0.03    5.07   77.27  -13.68
 2010   13.09   -3.97   18.22   11.01   27.11
 2011    3.39   -2.62  -18.21    8.33   26.08
 2012    9.88   10.10   33.23  -12.26    8.45
 2013   31.09   -2.83    9.37   44.02   73.79
 2014   33.77   11.03   93.58  -19.74   50.21
 2015  -23.22    1.20  -57.99  -37.09    1.00
 2016   -1.47    4.07  -12.64  -17.45   20.14
 2017   12.83    2.13  -23.98   27.03   46.13
 2018    7.31   26.61   16.19  -46.23   32.67
 2019  -20.98  -20.16   30.78  -82.54  -12.02
 2020   -7.53   -5.95  -30.22    7.26   -1.20
 2021   -3.00   -5.80  -65.01   23.80   35.02
 2022   -6.49   -2.01  -14.82    9.86  -18.97
 2023   -1.35    7.78   43.23  -64.85    8.45
 2024  -19.75    0.08  -21.79  -25.80  -31.47
 2025  -11.02   -9.71   12.33   -8.30  -38.41
 2026  -12.31    2.32  -44.59  -52.73   45.74
 2027   11.19   -2.36   55.09   10.00  -17.98
 2028    4.04    0.60  -76.01   20.99   70.57
 2029    2.68   -3.70    1.33   -0.71   13.81
 2030  -14.69   -7.28  -16.92  -47.88   13.32
 2031    2.81   -9.80   -1.39   54.27  -31.84
 2032   -0.31   -2.84  -17.93   62.92  -43.41
 2033   20.28    3.62   -1.35   76.96    1.89
 2034  -20.02   -8.32  -30.45  -58.97   17.65
 2035  -36.84   -7.41  -60.82  -82.52    3.39
 2036  -14.82  -13.95    6.24  -40.05  -11.51
 2037   -3.52    5.09  -22.46    6.24   -2.93
 2038   15.34    9.80  -31.79   42.12   41.21
 2039  -10.42   -5.88   26.57  -27.59  -34.79
 2040   -1.70   -1.80   -6.41  -46.38   47.79
 2041   -6.52    1.70  -25.59  -13.38   11.21
 2042    3.36    7.28   16.73  -30.69   20.11
 2043  -33.02  -12.64   -6.12  -89.60  -23.74
 2044    2.78    3.63    5.94   20.59  -19.02
 2045  -14.81   -3.53  -28.73  -57.18   30.19
 2046  -33.71   -8.33  -34.26  -48.95  -43.32
 2047   10.10  -12.84    6.37   50.20   -3.35
 2048    3.96   25.91   -7.52   -2.59    0.06
 2049   -8.73    6.03  -49.00   -9.28   17.33
 2050   -9.80   -1.89   -2.95  -49.34   14.99
 2051   -1.23   15.82   38.70  -78.89   19.47
 2052   -9.11    1.67  -20.78   -9.94   -7.40
 2053  -25.99   -3.71  -33.05  -75.86    8.68
 2054  -30.97   -1.73  -68.56   -6.75  -46.85
 2055    9.47   -6.87  -23.84   28.45   40.12
 2056  -22.29   -4.14  -18.77 -103.47   37.20
 2057   -5.30    2.10   -1.98  -35.78   14.45
 2058   -0.99   -5.49  -63.58   64.35    0.78
 2059   14.21  -12.31   52.77  -15.29   31.66
 2060  -24.44   -3.94   -4.99  -74.52  -14.33
 2061   18.48    7.05  -42.81   89.32   20.34
 2062    9.76   -5.23  -29.54   17.85   55.95
 2063  -21.02   -3.96  -36.51  -44.33    0.71
 2064  -16.60    0.73    7.44 -108.67   34.13
 2065  -27.64  -13.26  -78.42   -5.36  -13.51
 2066   -8.02    7.52  -28.36   13.97  -25.22
 2067   -2.94   -2.35   37.59  -76.82   29.84
 2068    2.68   15.09    0.63  -65.62   60.60
 2069   -8.03   -7.73  -19.79  -12.16    7.58
 2070   24.51   20.68    2.04   28.54   46.79
 2071  -27.51   13.36  -58.81  -76.63   12.02
 2072    5.60  -12.57   47.90  -33.65   20.73
 2073    0.94   -0.60   32.40  -10.60  -17.46
 2074   -2.56   -0.07    5.34  -17.09    1.57
 2075  -16.39  -12.26   -2.77  -58.79    8.26
 2076  -17.73   10.09  -20.77  -82.20   21.94
 2077   20.05   -6.86  -22.68   67.29   42.44
 2078   -3.60    5.79  -10.14  -23.18   13.13
 2079  -27.80   -0.40  -64.24 -100.87   54.33
 2080  -49.28  -14.85  -59.75  -99.54  -22.97
 2081  -13.61   14.09  -57.35    8.54  -19.73
 2082   -7.55   -6.02    1.97  -61.27   35.14
 2083  -11.39  -15.10   -2.66  -10.18  -17.61
 2084    3.74   -1.68  -21.23    8.14   29.72
 2085   -2.50   -5.08  -21.99   -7.17   24.24
 2086  -14.27   -3.90  -48.24  -24.79   19.85
 2087  -10.65   -1.49    3.11  -36.16   -8.05
 2088   12.81    1.40   -1.87  -17.67   69.37
 2089    7.22  -11.07   87.39  -94.50   47.05
 2090  -19.79    4.29  -31.26  -45.30   -6.91
 2091   -5.33   -6.62  -18.25   12.34   -8.77
 2092   -7.45  -19.30   24.96  -64.12   28.64
 2093   13.68   -7.05  -49.93   52.27   59.41
 2094  -11.31    0.50  -28.58  -23.41    6.25
 2095    0.59   -0.83  -49.50  -19.37   72.05
 2096  -13.70   -6.92   23.98  -44.12  -27.73
 2097    5.28    0.91  -12.35   42.01   -9.46
 2098   -6.12    4.52  -66.13   -3.07   40.21
 2099  -15.48    2.64  -61.70   -2.20   -0.67
 2100   21.76    9.28   12.59    8.64   56.52
