Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 2033  -16.31    1.60    0.40  -59.86   -7.39
 2034    0.97    0.18  -13.37   19.31   -2.24
 2035   10.70    2.67   -4.11   -8.22   52.44
 2036  -13.72    9.87   11.14  -74.39   -1.51
 2037   19.75    0.14   16.25   64.47   -1.87
 2038   18.82   -3.54    3.76   24.16   50.88
 2039  -16.50   -6.11  -13.35  -33.67  -12.88
 2040  -16.39    0.38  -16.85  -40.32   -8.76
 2041   -0.79   -5.33   15.71  -23.78   10.24
 2042   14.03   -5.94   16.37   23.73   21.95
 2043  -10.68   -3.82    4.33  -72.83   29.61
 2044   -0.98   -6.41    5.49    7.88  -10.88
 2045   22.42   -6.06    5.69   41.24   48.80
 2046    9.44   -5.42   24.00    1.38   17.78
 2047    8.01   -4.67  -22.92   66.56   -6.93
 2048   -1.64   -4.69    0.33   -6.21    4.03
 2049   -5.25   -4.18    6.79  -50.86   27.25
 2050    6.25   -4.68   -8.42    3.51   34.61
 2051    1.26   -3.36    9.31  -34.33   33.42
 2052  -24.78   -0.10  -24.93  -87.11   13.00
 2053    1.77   -1.41  -20.88  -18.58   47.96
 2054  -25.98   -1.55   -4.84  -91.37   -6.15
 2055   -9.58   -4.91    7.97  -49.64    8.27
 2056  -15.30   -5.88  -10.89  -28.45  -15.96
 2057  -16.53   -5.65   -8.48  -46.53   -5.44
 2058   14.59   -0.83  -16.24   57.45   17.98
 2059   11.31   15.41   26.66   -8.37   11.53
 2060    9.01   -3.24    7.58   38.73   -7.05
 2061   15.61   -5.63  -23.66   70.25   21.49
 2062   10.15   -6.25   -2.88  -13.84   63.57
 2063    1.00    8.18   -2.30  -30.78   28.91
 2064  -27.62   -4.96   -9.32  -91.85   -4.34
 2065   -1.30   -1.35  -13.82    8.49    1.47
 2066   27.54   -3.46   61.30  -30.84   83.16
 2067  -22.64   -5.09   -3.71  -79.52   -2.25
 2068   18.84   -5.70  -25.09   50.98   55.18
 2069   -5.71   -4.34  -19.02   12.02  -11.50
 2070   -2.60   -6.49   -3.92  -23.06   23.06
 2071   -7.86    0.59   -2.81  -72.72   43.48
 2072   10.29   -5.74   13.51  -14.55   47.96
 2073  -25.49   -2.44   -2.67  -95.64   -1.20
 2074  -13.10   -6.36  -16.12  -67.52   37.59
 2075    6.74    1.01   44.36  -39.61   21.21
 2076  -25.30   -1.82  -21.03  -65.42  -12.91
 2077   32.24   20.82   21.52   69.57   17.07
 2078   -6.58    3.43   33.27  -61.32   -1.71
 2079   27.87   -0.01   80.76  -25.33   56.06
 2080   -2.69   -7.09  -14.19  -28.64   39.15
 2081  -22.63   -5.80  -22.10  -72.52    9.89
 2082   48.47   26.69   79.07    0.01   88.10
 2083   -8.75    2.40  -13.26  -42.44   18.31
 2084   -5.19    8.54   29.03  -61.46    3.11
 2085   14.55   -0.25   60.82  -36.13   33.76
 2086  -12.84    0.54   10.43  -46.87  -15.45
 2087   11.24   -6.60  -24.45   54.68   21.33
 2088   22.98    9.85   83.61  -19.72   18.16
 2089    1.16    1.15   27.05  -46.76   23.19
 2090   13.69   -4.04  -28.49   79.18    8.10
 2091  -13.50   -0.71  -22.81  -50.54   20.08
 2092   17.15    9.00   21.55  -33.11   71.13
 2093   -3.40   -5.36    6.80  -19.35    4.30
 2094    9.24   -6.96  -36.35   46.71   33.55
 2095   38.40   -4.77   92.02    3.73   62.64
 2096   20.60    0.33   23.36  -24.02   82.71
 2097   16.04   -4.56  -15.45   55.62   28.56
 2098  -19.36   -2.75    5.38 -104.09   24.01
 2099   -0.05    7.84   99.35  -95.36  -12.05
 2100     NaN     NaN     NaN     NaN     NaN
Projections under SRES A1B scenario
 2000   21.25    7.22   12.44   39.91   25.43
 2001    2.88    4.07   40.96  -24.02   -9.50
 2002    4.46   -4.85  -31.41   15.27   38.81
 2003   13.85   -4.72   25.92   13.42   20.77
 2004   20.49    2.02   -5.55   58.42   27.06
 2005   11.03    4.56   11.70   14.18   13.69
 2006   -7.32   -5.44   -3.48  -29.52    9.18
 2007   21.93   -5.98   -8.89   70.15   32.43
 2008  -17.18   -5.83  -23.51  -28.94  -10.45
 2009   25.96    0.48   21.65   29.09   52.62
 2010   -5.40   -5.98  -21.05    2.85    2.57
 2011   24.14   12.32   35.74   13.66   34.86
 2012   26.07   -2.95   14.04   70.73   22.44
 2013   -7.41   -3.12    3.50  -35.35    5.31
 2014   15.18   -4.33    6.30   57.64    1.13
 2015   11.74   -2.98   26.28   24.35   -0.71
 2016    8.35    5.34    6.29   18.60    3.17
 2017   10.34   -2.75  -10.96   36.72   18.35
 2018    4.55   -5.46  -11.48   27.29    7.84
 2019   13.47   -4.23   32.94   15.38    9.79
 2020  -25.15    4.84  -22.66  -71.12  -11.64
 2021  -12.94   -6.55  -11.89  -52.98   19.64
 2022  -24.64    4.51  -13.51  -89.36   -0.22
 2023   19.28   -2.06    5.25   59.49   14.45
 2024  -12.74   -1.69  -25.19   -5.59  -18.49
 2025    5.62   -5.63   17.37    2.58    8.15
 2026  -30.95   -1.32  -21.35  -92.24   -8.89
 2027  -19.27    1.17    1.55  -73.65   -6.16
 2028    2.89   -5.46  -25.58   60.07  -17.45
 2029    3.95    8.50   -2.02   -2.46   11.80
 2030  -12.56   -0.64   -7.71  -64.29   22.39
 2031   12.19   -5.13  -10.20   47.88   16.21
 2032    4.00   -6.16   36.42  -29.42   15.16
 2033   -9.34   -5.27   60.31  -90.89   -1.50
 2034    7.18   -6.71  -17.29   22.70   30.03
 2035  -11.42   -3.66   -5.12  -26.96   -9.94
 2036    0.36   -5.45   49.41  -50.51    7.97
 2037  -26.90   -4.72  -26.43  -63.25  -13.21
 2038    1.46   14.00    1.99  -28.17   18.01
 2039   12.51    1.50   18.62  -14.21   44.15
 2040   -9.39   -5.36  -12.46  -14.03   -5.70
 2041   27.02   -4.02   13.26  103.41   -4.58
 2042   15.19   -6.63   -7.73   32.58   42.53
 2043   22.28   -5.69  110.98  -28.28   12.10
 2044    2.75   -2.38  -18.38   16.66   15.08
 2045   33.34   -3.95   29.64   47.73   59.96
 2046   65.21    7.51  111.56   42.19   99.59
 2047    8.21    0.19   18.63   -6.07   20.10
 2048  -10.28   -3.11   14.77  -55.23    2.47
 2049   11.80   15.39   29.43  -23.66   26.02
 2050   13.14   -1.58   25.14  -25.42   54.42
 2051    1.04   -5.32  -27.49   28.72    8.25
 2052   -8.26   -4.21  -23.99  -13.02    8.18
 2053   -6.71    1.91   -1.88  -25.59   -1.26
 2054   38.79   -4.51   75.50   41.42   42.74
 2055    9.84   10.59   25.88  -43.21   46.08
 2056  -10.81    0.75   -4.14  -43.16    3.33
 2057   16.79   -1.46  -20.40   57.33   31.71
 2058    1.13   -3.51   -3.73   -3.97   15.73
 2059  -12.99   -3.02  -10.59  -40.51    2.17
 2060    9.58   -5.51  -13.27   26.65   30.44
 2061   10.29   -5.91  -11.46   51.00    7.53
 2062   -9.46   -1.74    4.17  -26.71  -13.55
 2063    6.15   -6.52  -26.19   37.92   19.37
 2064   -3.46    0.15   10.91  -76.73   51.82
 2065  -16.02   -6.16   -4.76  -47.38   -5.78
 2066   28.76    5.87   34.90   40.31   33.95
 2067   33.25   13.45   87.95  -31.88   63.47
 2068  -17.24    5.39    5.61  -83.71    3.76
 2069    6.73   -4.11  -11.39   45.60   -3.19
 2070    0.36   -6.57  -30.59   22.37   16.22
 2071  -12.34   -5.83   18.81  -79.06   16.73
 2072   -6.64    2.55   12.99  -50.86    8.78
 2073   12.67   -4.67  -17.11   66.42    6.06
 2074   22.30   -4.55    1.21   82.45   10.11
 2075   15.37   -5.08   40.49   -6.23   32.31
 2076   16.27   -0.45   54.59  -19.24   30.20
 2077   -3.06    7.83   19.78  -51.16   11.30
 2078    3.50   -5.93  -12.63   43.08  -10.50
 2079    3.89   -2.53  -21.68   13.26   26.51
 2080   20.33   -5.71   58.27   -8.25   37.02
 2081   -2.17   -5.35   30.14  -42.07    8.60
 2082   16.53   -6.54  -29.59   83.96   18.27
 2083   -2.57   -3.23   15.19  -43.57   21.33
 2084   -4.43   -3.17   21.89  -58.47   22.02
 2085    6.53    2.31  -18.04   51.11   -9.27
 2086   11.61   -4.51   -2.43   33.36   20.02
 2087    1.50   -4.00   24.02  -73.02   58.99
 2088  -12.36   -1.09   -2.89  -61.73   16.26
 2089   -2.50   -2.31   -7.52   -8.35    8.17
 2090   25.94   -6.29   52.16   -1.95   59.85
 2091  -13.31   -5.39  -18.15  -46.04   16.34
 2092  -10.51    0.60   -4.20  -34.18   -4.27
 2093    6.68   -2.45   21.09  -21.19   29.28
 2094  -18.68   -3.23   16.18  -76.56  -11.10
 2095   28.72   -3.43   -8.29   56.57   70.03
 2096  -16.36   -5.88  -29.14  -38.58    8.17
 2097   14.02   -5.69   21.26  -10.61   51.12
 2098    0.18   -3.24   34.23  -84.35   54.09
 2099    6.98   -3.14  -16.17   51.86   -4.63
 2100   -6.18   -3.66   -7.01   -3.63  -10.42
Projections under SRES B1 scenario
 2000   21.26    7.22   12.44   39.91   25.49
 2001   -0.92   -4.21    8.03   -9.01    1.52
 2002   13.41   -3.86  -12.47   52.33   17.64
 2003   -4.14   -3.49   -8.78   -1.23   -3.04
 2004   -0.46    0.29   38.91  -41.09    0.05
 2005   15.56   -5.87  -16.62   61.93   22.78
 2006   15.38   -2.24  -24.91   55.44   33.22
 2007   20.23   -5.97   47.07   22.12   17.71
 2008    8.50    1.66   11.23  -24.60   45.69
 2009   13.76   -2.19  -17.55   34.96   39.83
 2010   55.74   -6.60   61.26  152.00   16.31
 2011   -6.51   -4.10   15.78  -50.70   12.98
 2012    7.15    2.51  -18.42   21.10   23.41
 2013    1.57   -2.29  -22.79   31.07    0.29
 2014   -0.99   -3.41   21.18  -39.44   17.73
 2015    0.94   -1.52  -19.66   33.08   -8.14
 2016    3.99    3.11   27.91   -3.40  -11.67
 2017   28.73   -4.20   69.01   -3.10   53.22
 2018   17.32   -4.33   22.00   26.13   25.49
 2019   22.20    2.53  -10.60   23.44   73.45
 2020  -21.17    7.96  -15.24  -60.07  -17.33
 2021    6.83    9.11   46.58  -57.45   29.09
 2022  -17.38   -4.49  -11.42  -52.14   -1.49
 2023   16.29   -6.36    9.02   61.47    1.05
 2024   29.01    2.77   52.89   41.77   18.60
 2025   -2.77   -1.76   27.55  -42.58    5.72
 2026    9.70   -6.62  -17.44   32.14   30.74
 2027   10.77   -5.35    9.42   35.14    3.88
 2028  -14.45   -1.08    2.34  -52.72   -6.35
 2029   27.33   -4.91   21.51   78.99   13.75
 2030   -1.87   -6.45    3.59    5.24   -9.87
 2031   31.80   -6.60   34.65   34.22   64.94
 2032    4.81   -5.92   46.47  -27.96    6.64
 2033   -0.09    0.41   -6.66    3.29    2.61
 2034   -1.63   -5.76  -14.75   -6.28   20.27
 2035  -10.60    3.57  -18.93  -49.76   22.70
 2036    6.38   -4.96   25.36   12.76   -7.62
 2037    1.37   -6.31  -11.27   11.52   11.53
 2038   -3.23    6.95   24.00  -30.32  -13.52
 2039    2.47   -4.20  -17.66   15.94   15.79
 2040    5.11   -5.98   60.74  -14.98  -19.32
 2041  -11.31   -1.79   -1.87  -47.99    6.41
 2042    7.54   -6.06  -15.40   43.39    8.23
 2043   -2.83    3.19   -4.05   -2.15   -8.30
 2044    8.59   -3.32   -5.90    5.25   38.32
 2045   -0.70   -1.96    9.00    6.91  -16.73
 2046  -18.45   -4.19    8.84  -62.79  -15.65
 2047  -16.15   -5.14  -10.55  -70.55   21.63
 2048    6.76    1.05    8.51   20.10   -2.61
 2049   -9.81   -6.27  -22.15  -12.15    1.34
 2050  -11.63   -1.49   11.58  -49.92   -6.69
 2051    5.39    7.97   51.21  -52.48   14.85
 2052  -23.60   -4.80  -21.96  -54.01  -13.64
 2053   25.95   -5.03  -11.12   96.11   23.83
 2054  -13.93   -5.55   -7.31  -65.85   23.00
 2055    8.82   -1.66   20.22   11.45    5.26
 2056  -18.96   -5.57  -10.40  -65.82    5.96
 2057  -10.24   -5.99  -11.47  -23.69    0.19
 2058  -14.44   -6.30  -11.66  -38.87   -0.93
 2059   -7.40   -0.03   13.53  -46.81    3.74
 2060    0.86   20.66   36.52  -74.12   20.40
 2061    7.77   -6.19    1.86   52.02  -16.59
 2062    7.38    9.94  -26.96   45.94    0.61
 2063    6.52   -5.59   41.76   -2.85   -7.22
 2064   -9.29   -2.10  -25.77    4.25  -13.53
 2065    7.85   -4.44   39.41  -47.43   43.87
 2066  -22.94   -2.64   10.34  -92.36   -7.08
 2067   -4.26   -5.38  -28.59   31.63  -14.71
 2068   12.85   -3.62  -22.40   62.00   15.40
 2069   -0.94    9.01   10.98  -12.40  -11.35
 2070    1.44   -0.03  -19.11   33.39   -8.48
 2071   -5.59    2.31  -18.39  -10.25    3.96
 2072  -16.52   -3.50   16.28  -71.97   -6.87
 2073   18.88   -3.47  -25.61   75.38   29.19
 2074   11.62   -4.88    8.17   33.32    9.86
 2075   -1.91   -4.63   12.35  -27.00   11.66
 2076  -10.25   -6.06  -22.52   -7.44   -5.00
 2077   13.70    3.13   24.47   15.58   11.62
 2078    4.18   -2.56   36.93  -16.94   -0.71
 2079  -10.73   -6.44  -12.33  -21.88   -2.27
 2080    7.06   -5.81  -18.46   40.48   12.04
 2081   15.93   -3.82   45.01  -18.99   41.53
 2082    5.52   -4.30   -4.31    3.07   27.64
 2083  -13.80    7.76  -19.95  -34.65   -8.36
 2084    2.56   -5.47   -7.92   28.94   -5.29
 2085   -5.35   -6.46   72.59  -73.94  -13.58
 2086   18.80    3.74   -9.96   74.07    7.36
 2087   15.65    5.80   17.39   46.00   -6.58
 2088   -6.09    2.53   -6.01  -26.25    5.38
 2089   -9.36   -3.77  -27.58   -5.45   -0.64
 2090   48.18    8.82   64.37   79.74   39.81
 2091  -22.66   -4.50   -7.46  -91.48   12.78
 2092  -21.28   -6.76   -5.61  -72.09   -0.66
 2093    2.41    1.43  -13.45   30.32   -8.64
 2094   -4.11   -6.14   -6.09  -22.54   18.33
 2095  -23.06   -4.46  -11.50  -71.54   -4.75
 2096    3.21   -6.02   -2.25   22.12   -1.03
 2097   17.66   -3.59   -7.60   67.08   14.76
 2098   15.26   -6.30  -19.94   78.06    9.21
 2099  -20.97   -5.52   -4.37  -74.72    0.70
 2100  -11.31   -3.87   -4.63  -50.13   13.40
