Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 2052   -5.72   36.38  -34.44    1.42  -26.25
 2053  -21.27  -47.44  -14.37   -3.22  -20.03
 2054   16.78    3.23   42.22   -1.20   22.86
 2055  -14.93  -25.59  -10.89   -3.35  -19.90
 2056   11.64   46.15   24.29   -1.49  -22.39
 2057   -9.10   37.86  -51.16   -2.14  -20.96
 2058   13.31   37.72    8.44   -1.16    8.25
 2059   -4.23   -5.13   -7.72   -3.56   -0.50
 2060   -8.51  -20.65  -46.38    0.66   32.31
 2061    1.65   20.12    9.53    4.88  -27.93
 2062   -7.05  -16.00    3.51   -1.86  -13.87
 2063    4.92  -15.01   37.40    7.85  -10.57
 2064   15.40   82.60    3.64   -1.74  -22.89
 2065  -11.66  -40.02   24.97   -1.28  -30.33
 2066  -10.98  -68.72   54.93   -1.93  -28.19
 2067   16.99   23.35   40.72    3.99   -0.11
 2068   -9.22   49.31  -55.00   -1.59  -29.60
 2069  -40.69 -117.11  -16.04   -2.32  -27.28
 2070   12.47    8.58   39.45    0.04    1.80
 2071   21.84   70.76   43.33    2.30  -29.05
 2072  -13.96    7.99  -37.82   -1.67  -24.35
 2073  -20.02  -62.02  -14.06   -1.21   -2.80
 2074   22.26   18.27   76.66    5.61  -11.49
 2075    5.13   34.68    4.69   -3.40  -15.46
 2076  -26.94  -22.12  -63.76   -3.30  -18.57
 2077   41.40   67.97   63.77    2.28   31.58
 2078    2.97   30.01   -9.95   -1.14   -7.02
 2079    6.28   54.02    0.89   -2.28  -27.50
 2080    0.61   48.44  -15.56   -1.92  -28.54
 2081   -9.20  -46.60   29.87    4.81  -24.89
 2082   -2.70  -30.42   -1.44   -3.42   24.47
 2083   18.79   12.33   90.47    2.40  -30.03
 2084    9.75   19.83   29.48   -2.74   -7.57
 2085  -36.56  -77.24  -46.47   -1.82  -20.71
 2086    1.97   15.05   22.96   -3.10  -27.04
 2087   15.83   69.86   19.02   -1.57  -23.99
 2088  -32.89  -43.62  -76.00   -3.25   -8.71
 2089   -2.37   34.79  -31.46   -1.71  -11.12
 2090   -0.59  -10.25   35.84   -1.50  -26.47
 2091  -14.94  -49.07   13.86    0.21  -24.75
 2092   -0.77  -29.68  -11.51   -2.44   40.56
 2093    6.47   65.40  -18.12   -3.21  -18.19
 2094  -17.19  -29.30  -14.78   -3.51  -21.17
 2095  -18.98    7.88  -51.44   -2.98  -29.36
 2096  -34.79  -94.77  -30.04   -2.97  -11.36
 2097   14.99   54.47   23.62    1.47  -19.61
 2098  -23.66  -22.83  -44.51   -2.04  -25.25
 2099  -29.39  -57.15  -36.57   -1.74  -22.10
 2100   12.40   53.28   17.93   -2.45  -19.16
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -8.13    2.55   29.97
 2002   23.11   67.16   34.36   -2.41   -6.68
 2003  -19.39  -13.51  -40.77   -0.49  -22.78
 2004   -5.59   13.11  -35.75    1.05   -0.76
 2005   26.50   85.54   26.72    0.54   -6.80
 2006   36.76   79.13   50.26   -1.78   19.44
 2007    2.95    3.06   38.26   -2.22  -27.31
 2008    8.22   18.47   41.93    1.10  -28.60
 2009   10.25   32.27   21.39    1.31  -13.96
 2010   -5.55  -26.44   -0.51   -1.08    5.82
 2011   -1.55   -0.16    7.60   -0.40  -13.25
 2012  -19.25   -8.48  -52.28   -3.33  -12.90
 2013  -10.59    1.25  -36.64    0.70   -7.69
 2014  -44.26 -122.84  -24.81   -3.40  -26.00
 2015  -18.03    9.24  -56.57   -2.00  -22.77
 2016    1.73   36.66  -32.40    5.45   -2.80
 2017    5.19  -20.64   24.28   -2.36   19.48
 2018    3.62  -40.79   35.16   -0.95   21.07
 2019   21.20   -9.64   17.30    0.48   76.64
 2020  -13.61  -68.68   32.94    2.74  -21.45
 2021  -28.58  -28.94  -60.80   -2.85  -21.74
 2022   20.44   57.37    9.19    3.34   11.84
 2023   -7.21   13.67  -13.60   -2.82  -26.10
 2024   23.18   49.56   46.46   -1.07   -2.21
 2025   -9.78  -30.12   10.00   -0.29  -18.73
 2026   36.94  131.10   38.43    2.75  -24.52
 2027   10.81   49.25  -21.74    2.91   12.81
 2028    9.23   75.47  -10.51   -0.52  -27.54
 2029    4.90   71.51  -21.06   -2.71  -28.13
 2030   -3.92   12.87  -34.28   -1.31    7.04
 2031   -3.14   -6.13   -5.22   -3.21    1.99
 2032  -12.68    7.30  -29.80   -3.79  -24.42
 2033    9.70   75.46  -41.06   -3.14    7.56
 2034    9.14   82.77  -42.39    0.90   -4.71
 2035   18.47   50.91   -0.81    1.01   22.78
 2036    6.84   12.43   29.16   13.34  -27.58
 2037  -12.94 -103.56   78.53   -1.29  -25.44
 2038   -2.11  -23.41   37.86    0.90  -23.77
 2039   11.08  -25.65   46.47    1.19   22.33
 2040    1.73   10.68   23.86    0.17  -27.78
 2041   34.81   61.65   67.82    9.54    0.24
 2042  -25.85  -35.51  -40.58   -2.79  -24.54
 2043   -4.48  -36.41   35.06    3.93  -20.48
 2044  -16.80  -81.41  -13.16   -0.93   28.29
 2045   -0.36   27.42   -8.63    3.30  -23.55
 2046  -19.38  -23.33  -63.58   -2.28   11.67
 2047   -0.59   -1.45    1.23   -0.26   -1.88
 2048    6.11   67.73  -13.90   -0.74  -28.66
 2049    5.87   14.86   -8.13   10.21    6.55
 2050   -6.66   37.48  -39.04   -3.55  -21.51
 2051  -18.18   -8.76  -35.97   -1.06  -26.91
 2052   15.07  -17.24   -8.06    0.26   85.31
 2053   21.99   31.36   55.41   -1.99    3.18
 2054  -20.08  -12.67  -35.25   -3.33  -29.08
 2055  -12.49    3.59  -59.42   -3.73    9.62
 2056   12.66   98.85  -27.58   -0.37  -20.26
 2057  -15.71  -60.76   15.57    1.56  -19.22
 2058  -32.48 -107.95  -14.42    3.84  -11.40
 2059    0.39   40.41  -16.37    5.36  -27.87
 2060    4.82  -28.18   19.88   -2.12   29.68
 2061   32.28   56.11  -18.17    0.23   90.95
 2062   15.49   92.49   -1.34   -1.40  -27.77
 2063  -22.40   -7.24  -47.80   -3.05  -31.52
 2064  -13.22   -5.69  -58.90   -1.18   12.88
 2065   24.84   65.64   54.10    1.69  -22.04
 2066   27.91  113.84   15.64   -2.15  -15.67
 2067   -8.36   -2.03  -11.68    2.06  -21.77
 2068  -11.24   -4.89  -31.96   -3.05   -5.06
 2069    3.49   49.66   -9.58   -2.21  -23.90
 2070    5.54   -3.02   52.35    2.67  -29.83
 2071  -42.45  -97.65  -46.88   -0.63  -24.64
 2072  -12.34   10.14  -29.54   -3.61  -26.37
 2073  -10.22  -29.37   16.45    3.09  -31.05
 2074  -31.25 -100.86  -34.64   -2.64   13.13
 2075   -1.29   -8.18   32.61   -3.05  -26.55
 2076  -24.19  -59.10  -16.58   -1.52  -19.55
 2077    8.40   61.74  -14.15   -2.52  -11.46
 2078   -4.19  -10.95   21.14   -2.07  -24.88
 2079   12.12   35.13   40.44   -1.02  -26.06
 2080    3.14  -12.34   54.52   -1.75  -27.88
 2081   19.17   58.59   -3.81   -2.27   24.18
 2082   15.81   46.22  -11.78    1.10   27.69
 2083  -10.48   -0.73  -15.72   -0.74  -24.74
 2084   12.49   50.35   -7.62    1.41    5.80
 2085   -5.69   41.06  -34.62    1.75  -30.95
 2086  -11.68  -55.96   39.74   -1.62  -28.89
 2087  -46.04 -116.35  -43.70   -3.10  -20.99
 2088  -29.72  -83.13   -4.34   -1.80  -29.60
 2089   23.76   47.00   75.97    0.94  -28.86
 2090  -10.28  -10.95   -0.79   -3.33  -26.06
 2091  -30.21  -31.43  -70.76   -3.45  -15.19
 2092    9.71   22.63    4.21   -1.25   13.25
 2093  -53.16 -123.05  -56.49   -3.32  -29.80
 2094  -16.90   23.28  -61.61   -3.29  -25.97
 2095    8.78    8.44   55.05    1.47  -29.84
 2096   17.40   70.33    7.61   -1.47   -6.88
 2097  -12.42   42.66  -60.18   -2.03  -30.12
 2098   -4.30    5.33    1.44    7.48  -31.46
 2099  -61.57 -236.16   21.41   -3.19  -28.36
 2100    7.13   -7.25   53.34    8.99  -26.54
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN  -59.67   -0.98  -22.67
 2002   -6.21   15.93  -41.49   -3.41    4.14
 2003    6.00  -32.24   45.09    2.36    8.78
 2004  -13.67  -31.56    0.68   -3.33  -20.47
 2005    5.25   15.79   19.69    1.00  -15.47
 2006  -32.49  -65.35  -46.73   -3.20  -14.67
 2007   -0.72   -9.18   20.97   -2.47  -12.21
 2008   16.62   73.08  -33.58   -1.46   28.46
 2009   -2.53   -2.61  -13.91    4.35    2.06
 2010  -16.70  -68.04    1.07   -1.78    1.97
 2011   15.61   49.99   33.68   -3.04  -18.17
 2012   -4.31    2.21  -10.90    2.10  -10.62
 2013   -4.08   13.63  -24.53    8.10  -13.53
 2014   -9.83    4.58  -28.28   -1.98  -13.66
 2015   11.06   39.26   33.39    1.40  -29.82
 2016   -5.73  -20.65   -1.52   -1.82    1.08
 2017    0.06   -6.38   24.81    3.24  -21.42
 2018   22.11   60.26   30.68   -2.07   -0.42
 2019   -4.32   27.37  -16.31   -1.23  -27.11
 2020   16.13   58.18   32.15   -1.39  -24.43
 2021  -13.98   -8.44  -16.65   -0.09  -30.74
 2022  -21.25 -103.18  -22.25   -3.16   43.62
 2023    1.24  -22.47   50.90    1.73  -25.19
 2024   -8.97   -5.68  -12.69   -1.82  -15.69
 2025   -0.73  -25.66   35.54    2.74  -15.56
 2026   36.74   91.95   43.02   -0.62   12.60
 2027   -9.85  -17.93   -8.49   -3.23   -9.73
 2028  -14.12   -0.33  -34.96   -2.43  -18.75
 2029   -4.86    8.66  -31.13   -2.72    5.75
 2030   -1.99  -34.06   -0.65    3.38   23.34
 2031   -1.61   10.77  -22.43    0.50    4.71
 2032  -10.43  -29.42    8.12   -2.91  -17.49
 2033   32.18   43.83    5.14    2.36   77.38
 2034  -22.95  -15.54  -52.07   -0.96  -23.24
 2035  -31.23  -88.94  -15.85    2.98  -23.08
 2036  -12.29    7.89  -44.56   -0.29  -12.19
 2037  -37.21  -74.67  -51.84   -2.93  -19.41
 2038   20.14   73.96   27.67   -2.20  -18.85
 2039   14.17   88.68  -15.56   -2.76  -13.69
 2040   18.36   32.44   46.92   10.29  -16.20
 2041   -6.27  -58.09   29.02   -0.10    4.10
 2042    8.19   53.31  -12.59   -2.44   -5.54
 2043  -24.50  -30.62  -38.44   -3.17  -25.76
 2044   -8.63   12.33  -21.96   -2.05  -22.84
 2045    5.30  -54.69   89.04   18.30  -31.47
 2046  -10.55  -41.09    4.23   -2.72   -2.63
 2047    9.00   45.49  -39.47    1.00   28.99
 2048    6.68  -13.05   67.77   -0.54  -27.49
 2049  -22.55  -74.90   -0.68   -2.51  -12.11
 2050    4.19   52.14  -38.69   -0.47    3.77
 2051    6.00   68.47  -32.00   -0.95  -11.53
 2052   12.89   13.57   11.73    6.16   20.09
 2053  -43.67 -122.76  -42.64    3.78  -13.05
 2054   24.41   71.53   -7.40   -1.29   34.78
 2055  -17.32  -23.63  -31.44   -3.05  -11.17
 2056  -14.08    7.42  -28.96   -4.08  -30.69
 2057  -21.98  -24.07  -41.83   -2.72  -19.29
 2058  -11.66   19.92  -45.57   -2.52  -18.46
 2059    3.73    9.41   23.91    2.60  -21.02
 2060   -4.60  -10.28    8.70    5.99  -22.81
 2061  -28.67  -52.52  -39.54   -2.25  -20.36
 2062  -30.69  -63.32  -32.21   -2.38  -24.86
 2063  -25.26  -52.10  -19.03   -1.89  -28.03
 2064   24.84   49.83   59.17    2.39  -12.03
 2065   17.83   90.30    0.55   -1.89  -17.63
 2066  -14.68   -6.47  -38.78   -0.88  -12.59
 2067   24.77  124.19   -7.39   -2.34  -15.40
 2068   28.70  101.96   32.81    3.45  -23.43
 2069   23.71   18.55   88.36    3.34  -15.42
 2070   -9.44    5.46  -17.18   -2.84  -23.19
 2071  -11.05  -21.45  -32.59   -2.77   12.62
 2072   -4.51   22.80  -12.12   -0.55  -28.18
 2073   27.74   45.88   56.37   -0.53    9.25
 2074   24.61   14.64   92.55    6.45  -15.21
 2075    4.76    3.07   18.44   -2.41   -0.07
 2076    3.49    6.50    3.59   -1.66    5.51
 2077  -19.83   -3.13  -57.49   -3.06  -15.64
 2078   28.77   69.51   71.20    1.23  -26.85
 2079    5.00   41.91  -19.54   -3.13    0.78
 2080    2.92   14.99   12.82   -0.28  -15.86
 2081   -7.79    3.00  -30.03   -1.66   -2.45
 2082   -7.37  -45.36   43.85   -2.61  -25.35
 2083   -7.86   47.66  -49.62    0.26  -29.73
 2084   -7.98   16.86  -17.93   -3.31  -27.55
 2085   -9.64    2.06  -28.16   -0.31  -12.15
 2086   13.81   32.66   23.90   -3.71    2.38
 2087   -2.19   31.29   -8.46   -4.34  -27.27
 2088  -11.08  -79.66   49.81   -1.99  -12.47
 2089   -7.64   -0.12    2.66   -1.64  -31.48
 2090    0.48    9.35   21.02   -1.18  -27.28
 2091   -3.76  -51.60   28.53    0.94    7.09
 2092   28.91   58.29   72.64   -1.77  -13.53
 2093  -19.92  -49.66   -1.79    0.55  -28.77
 2094   21.65   15.42   85.29   -1.84  -12.27
 2095    5.51   52.99  -45.95   -3.23   18.23
 2096   -0.17   52.04  -31.12   -2.56  -19.01
 2097    5.59   49.96  -36.61   -3.02   12.03
 2098   -2.47   30.70  -12.65    0.74  -28.67
 2099   -7.61  -27.10  -18.83   -3.07   18.57
 2100    2.04   40.34  -23.09    1.53  -10.60
